"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"1385","23","Level 2 & 3","30 & Below","NA","Q3 2013"
"1386","23","Level 2 & 3",">30 - 100","313.20","Q3 2013"
"1387","23","Level 2 & 3",">100 - 300","131.66","Q3 2013"
"1388","23","Level 2 & 3",">300","NA","Q3 2013"
"1389","23","Level 4 & Above","30 & Below","NA","Q3 2013"
"1390","23","Level 4 & Above",">30 - 100","NA","Q3 2013"
"1391","23","Level 4 & Above",">100 - 300","NA","Q3 2013"
"1392","23","Level 4 & Above",">300","NA","Q3 2013"
"1393","23","B1 & Below","30 & Below","223.15","Q4 2013"
"1394","23","B1 & Below",">30 - 100","NA","Q4 2013"
"1395","23","B1 & Below",">100 - 300","NA","Q4 2013"
"1396","23","B1 & Below",">300","NA","Q4 2013"
"1397","23","Level 1","30 & Below","NA","Q4 2013"
"1398","23","Level 1",">30 - 100","209.95","Q4 2013"
"1399","23","Level 1",">100 - 300","NA","Q4 2013"
"1400","23","Level 1",">300","NA","Q4 2013"
"1401","23","Level 2 & 3","30 & Below","403.63","Q4 2013"
"1402","23","Level 2 & 3",">30 - 100","NA","Q4 2013"
"1403","23","Level 2 & 3",">100 - 300","NA","Q4 2013"
"1404","23","Level 2 & 3",">300","NA","Q4 2013"
"1405","23","Level 4 & Above","30 & Below","NA","Q4 2013"
"1406","23","Level 4 & Above",">30 - 100","272.29","Q4 2013"
"1407","23","Level 4 & Above",">100 - 300","NA","Q4 2013"
"1408","23","Level 4 & Above",">300","NA","Q4 2013"
"1409","23","B1 & Below","30 & Below","318.81","Q1 2014"
"1410","23","B1 & Below",">30 - 100","NA","Q1 2014"
"1411","23","B1 & Below",">100 - 300","NA","Q1 2014"
"1412","23","B1 & Below",">300","NA","Q1 2014"
"1413","23","Level 1","30 & Below","290.52","Q1 2014"
"1414","23","Level 1",">30 - 100","411.85","Q1 2014"
"1415","23","Level 1",">100 - 300","139.87","Q1 2014"
"1416","23","Level 1",">300","NA","Q1 2014"
"1417","23","Level 2 & 3","30 & Below","416.86","Q1 2014"
"1418","23","Level 2 & 3",">30 - 100","NA","Q1 2014"
"1419","23","Level 2 & 3",">100 - 300","NA","Q1 2014"
"1420","23","Level 2 & 3",">300","NA","Q1 2014"
"1421","23","Level 4 & Above","30 & Below","NA","Q1 2014"
"1422","23","Level 4 & Above",">30 - 100","NA","Q1 2014"
"1423","23","Level 4 & Above",">100 - 300","NA","Q1 2014"
"1424","23","Level 4 & Above",">300","NA","Q1 2014"
"1425","23","B1 & Below","30 & Below","506.45","Q2 2014"
"1426","23","B1 & Below",">30 - 100","269.10","Q2 2014"
"1427","23","B1 & Below",">100 - 300","NA","Q2 2014"
"1428","23","B1 & Below",">300","NA","Q2 2014"
"1429","23","Level 1","30 & Below","305.69","Q2 2014"
"1430","23","Level 1",">30 - 100","273.68","Q2 2014"
"1431","23","Level 1",">100 - 300","204.48","Q2 2014"
"1432","23","Level 1",">300","NA","Q2 2014"
"1433","23","Level 2 & 3","30 & Below","470.91","Q2 2014"
"1434","23","Level 2 & 3",">30 - 100","294.31","Q2 2014"
"1435","23","Level 2 & 3",">100 - 300","165.94","Q2 2014"
"1436","23","Level 2 & 3",">300","NA","Q2 2014"
"1437","23","Level 4 & Above","30 & Below","NA","Q2 2014"
"1438","23","Level 4 & Above",">30 - 100","206.68","Q2 2014"
"1439","23","Level 4 & Above",">100 - 300","NA","Q2 2014"
"1440","23","Level 4 & Above",">300","NA","Q2 2014"
"1441","23","B1 & Below","30 & Below","404.21","Q3 2014"
"1442","23","B1 & Below",">30 - 100","213.75","Q3 2014"
"1443","23","B1 & Below",">100 - 300","NA","Q3 2014"
"1444","23","B1 & Below",">300","NA","Q3 2014"
"1445","23","Level 1","30 & Below","NA","Q3 2014"
"1446","23","Level 1",">30 - 100","261.01","Q3 2014"
"1447","23","Level 1",">100 - 300","128.86","Q3 2014"
"1448","23","Level 1",">300","NA","Q3 2014"
"1449","23","Level 2 & 3","30 & Below","481.87","Q3 2014"
"1450","23","Level 2 & 3",">30 - 100","246.50","Q3 2014"
"1451","23","Level 2 & 3",">100 - 300","173.26","Q3 2014"
"1452","23","Level 2 & 3",">300","NA","Q3 2014"
"1453","23","Level 4 & Above","30 & Below","275.51","Q3 2014"
"1454","23","Level 4 & Above",">30 - 100","189.52","Q3 2014"
"1455","23","Level 4 & Above",">100 - 300","NA","Q3 2014"
"1456","23","Level 4 & Above",">300","NA","Q3 2014"
"1457","23","B1 & Below","30 & Below","247.25","Q4 2014"
"1458","23","B1 & Below",">30 - 100","257.40","Q4 2014"
"1459","23","B1 & Below",">100 - 300","NA","Q4 2014"
"1460","23","B1 & Below",">300","NA","Q4 2014"
"1461","23","Level 1","30 & Below","NA","Q4 2014"
"1462","23","Level 1",">30 - 100","183.72","Q4 2014"
"1463","23","Level 1",">100 - 300","85.42","Q4 2014"
"1464","23","Level 1",">300","NA","Q4 2014"
"1465","23","Level 2 & 3","30 & Below","340.28","Q4 2014"
"1466","23","Level 2 & 3",">30 - 100","190.88","Q4 2014"
"1467","23","Level 2 & 3",">100 - 300","NA","Q4 2014"
"1468","23","Level 2 & 3",">300","57.16","Q4 2014"
"1469","23","Level 4 & Above","30 & Below","NA","Q4 2014"
"1470","23","Level 4 & Above",">30 - 100","NA","Q4 2014"
"1471","23","Level 4 & Above",">100 - 300","NA","Q4 2014"
"1472","23","Level 4 & Above",">300","NA","Q4 2014"
"1473","23","B1 & Below","30 & Below","336.50","Q1 2015"
"1474","23","B1 & Below",">30 - 100","279.13","Q1 2015"
"1475","23","B1 & Below",">100 - 300","NA","Q1 2015"
"1476","23","B1 & Below",">300","NA","Q1 2015"
"1477","23","Level 1","30 & Below","413.22","Q1 2015"
"1478","23","Level 1",">30 - 100","256.88","Q1 2015"
"1479","23","Level 1",">100 - 300","102.29","Q1 2015"
"1480","23","Level 1",">300","NA","Q1 2015"
"1481","23","Level 2 & 3","30 & Below","NA","Q1 2015"
"1482","23","Level 2 & 3",">30 - 100","218.52","Q1 2015"
"1483","23","Level 2 & 3",">100 - 300","164.13","Q1 2015"
"1484","23","Level 2 & 3",">300","NA","Q1 2015"
"1485","23","Level 4 & Above","30 & Below","NA","Q1 2015"
"1486","23","Level 4 & Above",">30 - 100","NA","Q1 2015"
"1487","23","Level 4 & Above",">100 - 300","NA","Q1 2015"
"1488","23","Level 4 & Above",">300","NA","Q1 2015"
"1489","23","B1 & Below","30 & Below","425.23","Q2 2015"
"1490","23","B1 & Below",">30 - 100","221.55","Q2 2015"
"1491","23","B1 & Below",">100 - 300","NA","Q2 2015"
"1492","23","B1 & Below",">300","NA","Q2 2015"
"1493","23","Level 1","30 & Below","NA","Q2 2015"
"1494","23","Level 1",">30 - 100","285.26","Q2 2015"
"1495","23","Level 1",">100 - 300","145.30","Q2 2015"
"1496","23","Level 1",">300","44.12","Q2 2015"
"1497","23","Level 2 & 3","30 & Below","330.71","Q2 2015"
"1498","23","Level 2 & 3",">30 - 100","329.99","Q2 2015"
"1499","23","Level 2 & 3",">100 - 300","101.87","Q2 2015"
"1500","23","Level 2 & 3",">300","NA","Q2 2015"
"1501","23","Level 4 & Above","30 & Below","388.89","Q2 2015"
"1502","23","Level 4 & Above",">30 - 100","190.10","Q2 2015"
"1503","23","Level 4 & Above",">100 - 300","NA","Q2 2015"
"1504","23","Level 4 & Above",">300","NA","Q2 2015"
"1505","23","B1 & Below","30 & Below","NA","Q3 2015"
"1506","23","B1 & Below",">30 - 100","41.03","Q3 2015"
"1507","23","B1 & Below",">100 - 300","NA","Q3 2015"
"1508","23","B1 & Below",">300","NA","Q3 2015"
"1509","23","Level 1","30 & Below","NA","Q3 2015"
"1510","23","Level 1",">30 - 100","151.60","Q3 2015"
"1511","23","Level 1",">100 - 300","NA","Q3 2015"
"1512","23","Level 1",">300","NA","Q3 2015"
"1513","23","Level 2 & 3","30 & Below","NA","Q3 2015"
"1514","23","Level 2 & 3",">30 - 100","126.47","Q3 2015"
"1515","23","Level 2 & 3",">100 - 300","NA","Q3 2015"
"1516","23","Level 2 & 3",">300","NA","Q3 2015"
"1517","23","Level 4 & Above","30 & Below","NA","Q3 2015"
"1518","23","Level 4 & Above",">30 - 100","NA","Q3 2015"
"1519","23","Level 4 & Above",">100 - 300","NA","Q3 2015"
"1520","23","Level 4 & Above",">300","NA","Q3 2015"
"1521","23","B1 & Below","30 & Below","289.94","Q4 2015"
"1522","23","B1 & Below",">30 - 100","NA","Q4 2015"
"1523","23","B1 & Below",">100 - 300","NA","Q4 2015"
"1524","23","B1 & Below",">300","NA","Q4 2015"
"1525","23","Level 1","30 & Below","NA","Q4 2015"
"1526","23","Level 1",">30 - 100","188.41","Q4 2015"
"1527","23","Level 1",">100 - 300","84.88","Q4 2015"
"1528","23","Level 1",">300","NA","Q4 2015"
"1529","23","Level 2 & 3","30 & Below","NA","Q4 2015"
"1530","23","Level 2 & 3",">30 - 100","237.86","Q4 2015"
"1531","23","Level 2 & 3",">100 - 300","NA","Q4 2015"
"1532","23","Level 2 & 3",">300","NA","Q4 2015"
"1533","23","Level 4 & Above","30 & Below","NA","Q4 2015"
"1534","23","Level 4 & Above",">30 - 100","NA","Q4 2015"
"1535","23","Level 4 & Above",">100 - 300","NA","Q4 2015"
"1536","23","Level 4 & Above",">300","NA","Q4 2015"
"1537","23","B1 & Below","30 & Below","NA","Q1 2016"
"1538","23","B1 & Below",">30 - 100","NA","Q1 2016"
"1539","23","B1 & Below",">100 - 300","NA","Q1 2016"
"1540","23","B1 & Below",">300","NA","Q1 2016"
"1541","23","Level 1","30 & Below","107.67","Q1 2016"
"1542","23","Level 1",">30 - 100","202.39","Q1 2016"
"1543","23","Level 1",">100 - 300","NA","Q1 2016"
"1544","23","Level 1",">300","NA","Q1 2016"
"1545","23","Level 2 & 3","30 & Below","NA","Q1 2016"
"1546","23","Level 2 & 3",">30 - 100","NA","Q1 2016"
"1547","23","Level 2 & 3",">100 - 300","NA","Q1 2016"
"1548","23","Level 2 & 3",">300","NA","Q1 2016"
"1549","23","Level 4 & Above","30 & Below","NA","Q1 2016"
"1550","23","Level 4 & Above",">30 - 100","NA","Q1 2016"
"1551","23","Level 4 & Above",">100 - 300","NA","Q1 2016"
"1552","23","Level 4 & Above",">300","NA","Q1 2016"
"1553","23","B1 & Below","30 & Below","471.53","Q2 2016"
"1554","23","B1 & Below",">30 - 100","330.42","Q2 2016"
"1555","23","B1 & Below",">100 - 300","NA","Q2 2016"
"1556","23","B1 & Below",">300","NA","Q2 2016"
"1557","23","Level 1","30 & Below","363.86","Q2 2016"
"1558","23","Level 1",">30 - 100","237.01","Q2 2016"
"1559","23","Level 1",">100 - 300","NA","Q2 2016"
"1560","23","Level 1",">300","NA","Q2 2016"
"1561","23","Level 2 & 3","30 & Below","NA","Q2 2016"
"1562","23","Level 2 & 3",">30 - 100","NA","Q2 2016"
"1563","23","Level 2 & 3",">100 - 300","NA","Q2 2016"
"1564","23","Level 2 & 3",">300","NA","Q2 2016"
"1565","23","Level 4 & Above","30 & Below","NA","Q2 2016"
"1566","23","Level 4 & Above",">30 - 100","NA","Q2 2016"
"1567","23","Level 4 & Above",">100 - 300","NA","Q2 2016"
"1568","23","Level 4 & Above",">300","NA","Q2 2016"
"1569","23","B1 & Below","30 & Below","NA","Q3 2016"
"1570","23","B1 & Below",">30 - 100","NA","Q3 2016"
"1571","23","B1 & Below",">100 - 300","NA","Q3 2016"
"1572","23","B1 & Below",">300","NA","Q3 2016"
"1573","23","Level 1","30 & Below","NA","Q3 2016"
"1574","23","Level 1",">30 - 100","106.41","Q3 2016"
"1575","23","Level 1",">100 - 300","201.31","Q3 2016"
"1576","23","Level 1",">300","NA","Q3 2016"
"1577","23","Level 2 & 3","30 & Below","NA","Q3 2016"
"1578","23","Level 2 & 3",">30 - 100","NA","Q3 2016"
"1579","23","Level 2 & 3",">100 - 300","150.68","Q3 2016"
"1580","23","Level 2 & 3",">300","NA","Q3 2016"
"1581","23","Level 4 & Above","30 & Below","NA","Q3 2016"
"1582","23","Level 4 & Above",">30 - 100","NA","Q3 2016"
"1583","23","Level 4 & Above",">100 - 300","NA","Q3 2016"
"1584","23","Level 4 & Above",">300","NA","Q3 2016"
"1585","23","B1 & Below","30 & Below","266.80","Q4 2016"
"1586","23","B1 & Below",">30 - 100","NA","Q4 2016"
"1587","23","B1 & Below",">100 - 300","113.19","Q4 2016"
"1588","23","B1 & Below",">300","NA","Q4 2016"
"1589","23","Level 1","30 & Below","NA","Q4 2016"
"1590","23","Level 1",">30 - 100","183.38","Q4 2016"
"1591","23","Level 1",">100 - 300","171.71","Q4 2016"
"1592","23","Level 1",">300","NA","Q4 2016"
"1593","23","Level 2 & 3","30 & Below","NA","Q4 2016"
"1594","23","Level 2 & 3",">30 - 100","NA","Q4 2016"
"1595","23","Level 2 & 3",">100 - 300","59.19","Q4 2016"
"1596","23","Level 2 & 3",">300","NA","Q4 2016"
"1597","23","Level 4 & Above","30 & Below","NA","Q4 2016"
"1598","23","Level 4 & Above",">30 - 100","NA","Q4 2016"
"1599","23","Level 4 & Above",">100 - 300","NA","Q4 2016"
"1600","23","Level 4 & Above",">300","NA","Q4 2016"
"1601","23","B1 & Below","30 & Below","NA","Q1 2017"
"1602","23","B1 & Below",">30 - 100","160.81","Q1 2017"
"1603","23","B1 & Below",">100 - 300","NA","Q1 2017"
"1604","23","B1 & Below",">300","NA","Q1 2017"
"1605","23","Level 1","30 & Below","NA","Q1 2017"
"1606","23","Level 1",">30 - 100","145.41","Q1 2017"
"1607","23","Level 1",">100 - 300","NA","Q1 2017"
"1608","23","Level 1",">300","NA","Q1 2017"
"1609","23","Level 2 & 3","30 & Below","NA","Q1 2017"
"1610","23","Level 2 & 3",">30 - 100","186.96","Q1 2017"
"1611","23","Level 2 & 3",">100 - 300","NA","Q1 2017"
"1612","23","Level 2 & 3",">300","NA","Q1 2017"
"1613","23","Level 4 & Above","30 & Below","NA","Q1 2017"
"1614","23","Level 4 & Above",">30 - 100","256.66","Q1 2017"
"1615","23","Level 4 & Above",">100 - 300","NA","Q1 2017"
"1616","23","Level 4 & Above",">300","NA","Q1 2017"
"1617","23","B1 & Below","30 & Below","568.64","Q2 2017"
"1618","23","B1 & Below",">30 - 100","169.34","Q2 2017"
"1619","23","B1 & Below",">100 - 300","NA","Q2 2017"
"1620","23","B1 & Below",">300","NA","Q2 2017"
"1621","23","Level 1","30 & Below","301.77","Q2 2017"
"1622","23","Level 1",">30 - 100","319.53","Q2 2017"
"1623","23","Level 1",">100 - 300","155.10","Q2 2017"
"1624","23","Level 1",">300","NA","Q2 2017"
"1625","23","Level 2 & 3","30 & Below","200.33","Q2 2017"
"1626","23","Level 2 & 3",">30 - 100","252.87","Q2 2017"
"1627","23","Level 2 & 3",">100 - 300","156.03","Q2 2017"
"1628","23","Level 2 & 3",">300","NA","Q2 2017"
"1629","23","Level 4 & Above","30 & Below","NA","Q2 2017"
"1630","23","Level 4 & Above",">30 - 100","NA","Q2 2017"
"1631","23","Level 4 & Above",">100 - 300","NA","Q2 2017"
"1632","23","Level 4 & Above",">300","NA","Q2 2017"
"1633","23","B1 & Below","30 & Below","466.25","Q3 2017"
"1634","23","B1 & Below",">30 - 100","114.25","Q3 2017"
"1635","23","B1 & Below",">100 - 300","NA","Q3 2017"
"1636","23","B1 & Below",">300","NA","Q3 2017"
"1637","23","Level 1","30 & Below","318.42","Q3 2017"
"1638","23","Level 1",">30 - 100","263.53","Q3 2017"
"1639","23","Level 1",">100 - 300","93.75","Q3 2017"
"1640","23","Level 1",">300","NA","Q3 2017"
"1641","23","Level 2 & 3","30 & Below","202.21","Q3 2017"
"1642","23","Level 2 & 3",">30 - 100","237.00","Q3 2017"
"1643","23","Level 2 & 3",">100 - 300","90.45","Q3 2017"
"1644","23","Level 2 & 3",">300","NA","Q3 2017"
"1645","23","Level 4 & Above","30 & Below","NA","Q3 2017"
"1646","23","Level 4 & Above",">30 - 100","233.89","Q3 2017"
"1647","23","Level 4 & Above",">100 - 300","NA","Q3 2017"
"1648","23","Level 4 & Above",">300","NA","Q3 2017"
"1649","23","B1 & Below","30 & Below","459.60","Q4 2017"
"1650","23","B1 & Below",">30 - 100","260.49","Q4 2017"
"1651","23","B1 & Below",">100 - 300","NA","Q4 2017"
"1652","23","B1 & Below",">300","NA","Q4 2017"
"1653","23","Level 1","30 & Below","370.34","Q4 2017"
"1654","23","Level 1",">30 - 100","181.33","Q4 2017"
"1655","23","Level 1",">100 - 300","123.38","Q4 2017"
"1656","23","Level 1",">300","NA","Q4 2017"
"1657","23","Level 2 & 3","30 & Below","324.69","Q4 2017"
"1658","23","Level 2 & 3",">30 - 100","129.17","Q4 2017"
"1659","23","Level 2 & 3",">100 - 300","NA","Q4 2017"
"1660","23","Level 2 & 3",">300","78.23","Q4 2017"
"1661","23","Level 4 & Above","30 & Below","NA","Q4 2017"
"1662","23","Level 4 & Above",">30 - 100","NA","Q4 2017"
"1663","23","Level 4 & Above",">100 - 300","NA","Q4 2017"
"1664","23","Level 4 & Above",">300","NA","Q4 2017"
"1665","23","B1 & Below","30 & Below","302.60","Q1 2018"
"1666","23","B1 & Below",">30 - 100","267.08","Q1 2018"
"1667","23","B1 & Below",">100 - 300","NA","Q1 2018"
"1668","23","B1 & Below",">300","NA","Q1 2018"
"1669","23","Level 1","30 & Below","293.52","Q1 2018"
"1670","23","Level 1",">30 - 100","206.55","Q1 2018"
"1671","23","Level 1",">100 - 300","119.90","Q1 2018"
"1672","23","Level 1",">300","NA","Q1 2018"
"1673","23","Level 2 & 3","30 & Below","334.13","Q1 2018"
"1674","23","Level 2 & 3",">30 - 100","230.88","Q1 2018"
"1675","23","Level 2 & 3",">100 - 300","NA","Q1 2018"
"1676","23","Level 2 & 3",">300","NA","Q1 2018"
"1677","23","Level 4 & Above","30 & Below","NA","Q1 2018"
"1678","23","Level 4 & Above",">30 - 100","NA","Q1 2018"
"1679","23","Level 4 & Above",">100 - 300","NA","Q1 2018"
"1680","23","Level 4 & Above",">300","NA","Q1 2018"
"1681","23","B1 & Below","30 & Below","368.15","Q2 2018"
"1682","23","B1 & Below",">30 - 100","221.37","Q2 2018"
"1683","23","B1 & Below",">100 - 300","NA","Q2 2018"
"1684","23","B1 & Below",">300","NA","Q2 2018"
"1685","23","Level 1","30 & Below","300.13","Q2 2018"
"1686","23","Level 1",">30 - 100","204.98","Q2 2018"
"1687","23","Level 1",">100 - 300","NA","Q2 2018"
"1688","23","Level 1",">300","225.17","Q2 2018"
"1689","23","Level 2 & 3","30 & Below","289.74","Q2 2018"
"1690","23","Level 2 & 3",">30 - 100","206.54","Q2 2018"
"1691","23","Level 2 & 3",">100 - 300","177.32","Q2 2018"
"1692","23","Level 2 & 3",">300","NA","Q2 2018"
"1693","23","Level 4 & Above","30 & Below","NA","Q2 2018"
"1694","23","Level 4 & Above",">30 - 100","167.76","Q2 2018"
"1695","23","Level 4 & Above",">100 - 300","NA","Q2 2018"
"1696","23","Level 4 & Above",">300","104.03","Q2 2018"
"1697","23","B1 & Below","30 & Below","344.00","Q3 2018"
"1698","23","B1 & Below",">30 - 100","NA","Q3 2018"
"1699","23","B1 & Below",">100 - 300","NA","Q3 2018"
"1700","23","B1 & Below",">300","NA","Q3 2018"
"1701","23","Level 1","30 & Below","295.11","Q3 2018"
"1702","23","Level 1",">30 - 100","260.04","Q3 2018"
"1703","23","Level 1",">100 - 300","163.63","Q3 2018"
"1704","23","Level 1",">300","NA","Q3 2018"
"1705","23","Level 2 & 3","30 & Below","215.86","Q3 2018"
"1706","23","Level 2 & 3",">30 - 100","118.13","Q3 2018"
"1707","23","Level 2 & 3",">100 - 300","86.09","Q3 2018"
"1708","23","Level 2 & 3",">300","NA","Q3 2018"
"1709","23","Level 4 & Above","30 & Below","NA","Q3 2018"
"1710","23","Level 4 & Above",">30 - 100","208.94","Q3 2018"
"1711","23","Level 4 & Above",">100 - 300","NA","Q3 2018"
"1712","23","Level 4 & Above",">300","NA","Q3 2018"
"1713","23","B1 & Below","30 & Below","413.95","Q4 2018"
"1714","23","B1 & Below",">30 - 100","NA","Q4 2018"
"1715","23","B1 & Below",">100 - 300","NA","Q4 2018"
"1716","23","B1 & Below",">300","NA","Q4 2018"
"1717","23","Level 1","30 & Below","146.28","Q4 2018"
"1718","23","Level 1",">30 - 100","238.61","Q4 2018"
"1719","23","Level 1",">100 - 300","219.32","Q4 2018"
"1720","23","Level 1",">300","NA","Q4 2018"
"1721","23","Level 2 & 3","30 & Below","188.00","Q4 2018"
"1722","23","Level 2 & 3",">30 - 100","145.28","Q4 2018"
"1723","23","Level 2 & 3",">100 - 300","NA","Q4 2018"
"1724","23","Level 2 & 3",">300","NA","Q4 2018"
"1725","23","Level 4 & Above","30 & Below","NA","Q4 2018"
"1726","23","Level 4 & Above",">30 - 100","NA","Q4 2018"
"1727","23","Level 4 & Above",">100 - 300","NA","Q4 2018"
"1728","23","Level 4 & Above",">300","NA","Q4 2018"
"1729","23","B1 & Below","30 & Below","391.06","Q1 2019"
"1730","23","B1 & Below",">30 - 100","218.48","Q1 2019"
"1731","23","B1 & Below",">100 - 300","NA","Q1 2019"
"1732","23","B1 & Below",">300","NA","Q1 2019"
"1733","23","Level 1","30 & Below","313.97","Q1 2019"
"1734","23","Level 1",">30 - 100","135.67","Q1 2019"
"1735","23","Level 1",">100 - 300","NA","Q1 2019"
"1736","23","Level 1",">300","37.67","Q1 2019"
"1737","23","Level 2 & 3","30 & Below","250.73","Q1 2019"
"1738","23","Level 2 & 3",">30 - 100","207.42","Q1 2019"
"1739","23","Level 2 & 3",">100 - 300","168.53","Q1 2019"
"1740","23","Level 2 & 3",">300","NA","Q1 2019"
"1741","23","Level 4 & Above","30 & Below","250.18","Q1 2019"
"1742","23","Level 4 & Above",">30 - 100","114.21","Q1 2019"
"1743","23","Level 4 & Above",">100 - 300","NA","Q1 2019"
"1744","23","Level 4 & Above",">300","NA","Q1 2019"
"1745","23","B1 & Below","30 & Below","484.82","Q2 2019"
"1746","23","B1 & Below",">30 - 100","225.12","Q2 2019"
"1747","23","B1 & Below",">100 - 300","NA","Q2 2019"
"1748","23","B1 & Below",">300","NA","Q2 2019"
"1749","23","Level 1","30 & Below","368.07","Q2 2019"
"1750","23","Level 1",">30 - 100","211.11","Q2 2019"
"1751","23","Level 1",">100 - 300","133.60","Q2 2019"
"1752","23","Level 1",">300","NA","Q2 2019"
"1753","23","Level 2 & 3","30 & Below","378.89","Q2 2019"
"1754","23","Level 2 & 3",">30 - 100","254.78","Q2 2019"
"1755","23","Level 2 & 3",">100 - 300","182.18","Q2 2019"
"1756","23","Level 2 & 3",">300","NA","Q2 2019"
"1757","23","Level 4 & Above","30 & Below","306.16","Q2 2019"
"1758","23","Level 4 & Above",">30 - 100","224.79","Q2 2019"
"1759","23","Level 4 & Above",">100 - 300","NA","Q2 2019"
"1760","23","Level 4 & Above",">300","NA","Q2 2019"
"1761","23","B1 & Below","30 & Below","311.34","Q3 2019"
"1762","23","B1 & Below",">30 - 100","110.95","Q3 2019"
"1763","23","B1 & Below",">100 - 300","NA","Q3 2019"
"1764","23","B1 & Below",">300","NA","Q3 2019"
"1765","23","Level 1","30 & Below","NA","Q3 2019"
"1766","23","Level 1",">30 - 100","259.65","Q3 2019"
"1767","23","Level 1",">100 - 300","NA","Q3 2019"
"1768","23","Level 1",">300","NA","Q3 2019"
"1769","23","Level 2 & 3","30 & Below","180.88","Q3 2019"
"1770","23","Level 2 & 3",">30 - 100","203.39","Q3 2019"
"1771","23","Level 2 & 3",">100 - 300","NA","Q3 2019"
"1772","23","Level 2 & 3",">300","NA","Q3 2019"
"1773","23","Level 4 & Above","30 & Below","NA","Q3 2019"
"1774","23","Level 4 & Above",">30 - 100","NA","Q3 2019"
"1775","23","Level 4 & Above",">100 - 300","NA","Q3 2019"
"1776","23","Level 4 & Above",">300","NA","Q3 2019"
"1777","23","B1 & Below","30 & Below","363.08","Q4 2019"
"1778","23","B1 & Below",">30 - 100","268.49","Q4 2019"
"1779","23","B1 & Below",">100 - 300","150.69","Q4 2019"
"1780","23","B1 & Below",">300","NA","Q4 2019"
"1781","23","Level 1","30 & Below","161.38","Q4 2019"
"1782","23","Level 1",">30 - 100","199.63","Q4 2019"
"1783","23","Level 1",">100 - 300","189.34","Q4 2019"
"1784","23","Level 1",">300","NA","Q4 2019"
"1785","23","Level 2 & 3","30 & Below","218.91","Q4 2019"
"1786","23","Level 2 & 3",">30 - 100","233.51","Q4 2019"
"1787","23","Level 2 & 3",">100 - 300","NA","Q4 2019"
"1788","23","Level 2 & 3",">300","NA","Q4 2019"
"1789","23","Level 4 & Above","30 & Below","NA","Q4 2019"
"1790","23","Level 4 & Above",">30 - 100","279.30","Q4 2019"
"1791","23","Level 4 & Above",">100 - 300","NA","Q4 2019"
"1792","23","Level 4 & Above",">300","NA","Q4 2019"
"1793","23","B1 & Below","30 & Below","472.12","Q1 2020"
"1794","23","B1 & Below",">30 - 100","260.12","Q1 2020"
"1795","23","B1 & Below",">100 - 300","186.02","Q1 2020"
"1796","23","B1 & Below",">300","NA","Q1 2020"
"1797","23","Level 1","30 & Below","336.84","Q1 2020"
"1798","23","Level 1",">30 - 100","225.33","Q1 2020"
"1799","23","Level 1",">100 - 300","127.27","Q1 2020"
"1800","23","Level 1",">300","NA","Q1 2020"
"1801","23","Level 2 & 3","30 & Below","251.54","Q1 2020"
"1802","23","Level 2 & 3",">30 - 100","234.49","Q1 2020"
"1803","23","Level 2 & 3",">100 - 300","NA","Q1 2020"
"1804","23","Level 2 & 3",">300","NA","Q1 2020"
"1805","23","Level 4 & Above","30 & Below","NA","Q1 2020"
"1806","23","Level 4 & Above",">30 - 100","227.61","Q1 2020"
"1807","23","Level 4 & Above",">100 - 300","NA","Q1 2020"
"1808","23","Level 4 & Above",">300","NA","Q1 2020"
"1809","23","B1 & Below","30 & Below","561.92","Q2 2020"
"1810","23","B1 & Below",">30 - 100","175.81","Q2 2020"
"1811","23","B1 & Below",">100 - 300","NA","Q2 2020"
"1812","23","B1 & Below",">300","NA","Q2 2020"
"1813","23","Level 1","30 & Below","168.76","Q2 2020"
"1814","23","Level 1",">30 - 100","NA","Q2 2020"
"1815","23","Level 1",">100 - 300","96.95","Q2 2020"
"1816","23","Level 1",">300","NA","Q2 2020"
"1817","23","Level 2 & 3","30 & Below","302.91","Q2 2020"
"1818","23","Level 2 & 3",">30 - 100","NA","Q2 2020"
"1819","23","Level 2 & 3",">100 - 300","202.35","Q2 2020"
"1820","23","Level 2 & 3",">300","NA","Q2 2020"
"1821","23","Level 4 & Above","30 & Below","NA","Q2 2020"
"1822","23","Level 4 & Above",">30 - 100","206.34","Q2 2020"
"1823","23","Level 4 & Above",">100 - 300","NA","Q2 2020"
"1824","23","Level 4 & Above",">300","NA","Q2 2020"
"1825","23","B1 & Below","30 & Below","351.23","Q3 2020"
"1826","23","B1 & Below",">30 - 100","152.13","Q3 2020"
"1827","23","B1 & Below",">100 - 300","NA","Q3 2020"
"1828","23","B1 & Below",">300","NA","Q3 2020"
"1829","23","Level 1","30 & Below","204.50","Q3 2020"
"1830","23","Level 1",">30 - 100","172.21","Q3 2020"
"1831","23","Level 1",">100 - 300","124.68","Q3 2020"
"1832","23","Level 1",">300","NA","Q3 2020"
"1833","23","Level 2 & 3","30 & Below","NA","Q3 2020"
"1834","23","Level 2 & 3",">30 - 100","176.53","Q3 2020"
"1835","23","Level 2 & 3",">100 - 300","113.49","Q3 2020"
"1836","23","Level 2 & 3",">300","NA","Q3 2020"
"1837","23","Level 4 & Above","30 & Below","NA","Q3 2020"
