"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"2308","14","B1 & Below",">300","NA","Q1 2018"
"2309","14","Level 1","30 & Below","89.85","Q1 2018"
"2310","14","Level 1",">30 - 100","67.27","Q1 2018"
"2311","14","Level 1",">100 - 300","69.09","Q1 2018"
"2312","14","Level 1",">300","NA","Q1 2018"
"2313","14","Level 2 & 3","30 & Below","60.79","Q1 2018"
"2314","14","Level 2 & 3",">30 - 100","69.77","Q1 2018"
"2315","14","Level 2 & 3",">100 - 300","178.54","Q1 2018"
"2316","14","Level 2 & 3",">300","NA","Q1 2018"
"2317","14","Level 4 & Above","30 & Below","NA","Q1 2018"
"2318","14","Level 4 & Above",">30 - 100","30.15","Q1 2018"
"2319","14","Level 4 & Above",">100 - 300","NA","Q1 2018"
"2320","14","Level 4 & Above",">300","NA","Q1 2018"
"2321","14","B1 & Below","30 & Below","56.68","Q2 2018"
"2322","14","B1 & Below",">30 - 100","56.67","Q2 2018"
"2323","14","B1 & Below",">100 - 300","NA","Q2 2018"
"2324","14","B1 & Below",">300","NA","Q2 2018"
"2325","14","Level 1","30 & Below","78.76","Q2 2018"
"2326","14","Level 1",">30 - 100","89.15","Q2 2018"
"2327","14","Level 1",">100 - 300","68.35","Q2 2018"
"2328","14","Level 1",">300","NA","Q2 2018"
"2329","14","Level 2 & 3","30 & Below","65.94","Q2 2018"
"2330","14","Level 2 & 3",">30 - 100","80.58","Q2 2018"
"2331","14","Level 2 & 3",">100 - 300","26.91","Q2 2018"
"2332","14","Level 2 & 3",">300","NA","Q2 2018"
"2333","14","Level 4 & Above","30 & Below","NA","Q2 2018"
"2334","14","Level 4 & Above",">30 - 100","30.14","Q2 2018"
"2335","14","Level 4 & Above",">100 - 300","NA","Q2 2018"
"2336","14","Level 4 & Above",">300","NA","Q2 2018"
"2337","14","B1 & Below","30 & Below","58.33","Q3 2018"
"2338","14","B1 & Below",">30 - 100","195.26","Q3 2018"
"2339","14","B1 & Below",">100 - 300","177.31","Q3 2018"
"2340","14","B1 & Below",">300","NA","Q3 2018"
"2341","14","Level 1","30 & Below","100.00","Q3 2018"
"2342","14","Level 1",">30 - 100","114.01","Q3 2018"
"2343","14","Level 1",">100 - 300","88.49","Q3 2018"
"2344","14","Level 1",">300","NA","Q3 2018"
"2345","14","Level 2 & 3","30 & Below","61.90","Q3 2018"
"2346","14","Level 2 & 3",">30 - 100","60.71","Q3 2018"
"2347","14","Level 2 & 3",">100 - 300","84.12","Q3 2018"
"2348","14","Level 2 & 3",">300","98.05","Q3 2018"
"2349","14","Level 4 & Above","30 & Below","NA","Q3 2018"
"2350","14","Level 4 & Above",">30 - 100","NA","Q3 2018"
"2351","14","Level 4 & Above",">100 - 300","51.65","Q3 2018"
"2352","14","Level 4 & Above",">300","NA","Q3 2018"
"2353","14","B1 & Below","30 & Below","43.84","Q4 2018"
"2354","14","B1 & Below",">30 - 100","156.15","Q4 2018"
"2355","14","B1 & Below",">100 - 300","146.22","Q4 2018"
"2356","14","B1 & Below",">300","NA","Q4 2018"
"2357","14","Level 1","30 & Below","85.16","Q4 2018"
"2358","14","Level 1",">30 - 100","64.97","Q4 2018"
"2359","14","Level 1",">100 - 300","59.19","Q4 2018"
"2360","14","Level 1",">300","NA","Q4 2018"
"2361","14","Level 2 & 3","30 & Below","55.09","Q4 2018"
"2362","14","Level 2 & 3",">30 - 100","71.96","Q4 2018"
"2363","14","Level 2 & 3",">100 - 300","NA","Q4 2018"
"2364","14","Level 2 & 3",">300","NA","Q4 2018"
"2365","14","Level 4 & Above","30 & Below","NA","Q4 2018"
"2366","14","Level 4 & Above",">30 - 100","NA","Q4 2018"
"2367","14","Level 4 & Above",">100 - 300","NA","Q4 2018"
"2368","14","Level 4 & Above",">300","NA","Q4 2018"
"2369","14","B1 & Below","30 & Below","44.23","Q1 2019"
"2370","14","B1 & Below",">30 - 100","178.89","Q1 2019"
"2371","14","B1 & Below",">100 - 300","NA","Q1 2019"
"2372","14","B1 & Below",">300","NA","Q1 2019"
"2373","14","Level 1","30 & Below","71.92","Q1 2019"
"2374","14","Level 1",">30 - 100","65.52","Q1 2019"
"2375","14","Level 1",">100 - 300","87.26","Q1 2019"
"2376","14","Level 1",">300","NA","Q1 2019"
"2377","14","Level 2 & 3","30 & Below","61.55","Q1 2019"
"2378","14","Level 2 & 3",">30 - 100","62.50","Q1 2019"
"2379","14","Level 2 & 3",">100 - 300","NA","Q1 2019"
"2380","14","Level 2 & 3",">300","NA","Q1 2019"
"2381","14","Level 4 & Above","30 & Below","NA","Q1 2019"
"2382","14","Level 4 & Above",">30 - 100","64.15","Q1 2019"
"2383","14","Level 4 & Above",">100 - 300","NA","Q1 2019"
"2384","14","Level 4 & Above",">300","NA","Q1 2019"
"2385","14","B1 & Below","30 & Below","52.63","Q2 2019"
"2386","14","B1 & Below",">30 - 100","188.48","Q2 2019"
"2387","14","B1 & Below",">100 - 300","164.30","Q2 2019"
"2388","14","B1 & Below",">300","NA","Q2 2019"
"2389","14","Level 1","30 & Below","85.00","Q2 2019"
"2390","14","Level 1",">30 - 100","67.28","Q2 2019"
"2391","14","Level 1",">100 - 300","97.98","Q2 2019"
"2392","14","Level 1",">300","NA","Q2 2019"
"2393","14","Level 2 & 3","30 & Below","60.60","Q2 2019"
"2394","14","Level 2 & 3",">30 - 100","99.91","Q2 2019"
"2395","14","Level 2 & 3",">100 - 300","90.53","Q2 2019"
"2396","14","Level 2 & 3",">300","NA","Q2 2019"
"2397","14","Level 4 & Above","30 & Below","NA","Q2 2019"
"2398","14","Level 4 & Above",">30 - 100","36.63","Q2 2019"
"2399","14","Level 4 & Above",">100 - 300","NA","Q2 2019"
"2400","14","Level 4 & Above",">300","NA","Q2 2019"
"2401","14","B1 & Below","30 & Below","46.55","Q3 2019"
"2402","14","B1 & Below",">30 - 100","102.70","Q3 2019"
"2403","14","B1 & Below",">100 - 300","NA","Q3 2019"
"2404","14","B1 & Below",">300","NA","Q3 2019"
"2405","14","Level 1","30 & Below","89.29","Q3 2019"
"2406","14","Level 1",">30 - 100","108.33","Q3 2019"
"2407","14","Level 1",">100 - 300","59.19","Q3 2019"
"2408","14","Level 1",">300","NA","Q3 2019"
"2409","14","Level 2 & 3","30 & Below","64.29","Q3 2019"
"2410","14","Level 2 & 3",">30 - 100","66.79","Q3 2019"
"2411","14","Level 2 & 3",">100 - 300","NA","Q3 2019"
"2412","14","Level 2 & 3",">300","NA","Q3 2019"
"2413","14","Level 4 & Above","30 & Below","NA","Q3 2019"
"2414","14","Level 4 & Above",">30 - 100","NA","Q3 2019"
"2415","14","Level 4 & Above",">100 - 300","NA","Q3 2019"
"2416","14","Level 4 & Above",">300","NA","Q3 2019"
"2417","14","B1 & Below","30 & Below","72.12","Q4 2019"
"2418","14","B1 & Below",">30 - 100","129.16","Q4 2019"
"2419","14","B1 & Below",">100 - 300","NA","Q4 2019"
"2420","14","B1 & Below",">300","NA","Q4 2019"
"2421","14","Level 1","30 & Below","100.00","Q4 2019"
"2422","14","Level 1",">30 - 100","108.63","Q4 2019"
"2423","14","Level 1",">100 - 300","67.16","Q4 2019"
"2424","14","Level 1",">300","NA","Q4 2019"
"2425","14","Level 2 & 3","30 & Below","60.00","Q4 2019"
"2426","14","Level 2 & 3",">30 - 100","68.40","Q4 2019"
"2427","14","Level 2 & 3",">100 - 300","NA","Q4 2019"
"2428","14","Level 2 & 3",">300","NA","Q4 2019"
"2429","14","Level 4 & Above","30 & Below","NA","Q4 2019"
"2430","14","Level 4 & Above",">30 - 100","29.95","Q4 2019"
"2431","14","Level 4 & Above",">100 - 300","29.42","Q4 2019"
"2432","14","Level 4 & Above",">300","NA","Q4 2019"
"2433","14","B1 & Below","30 & Below","53.45","Q1 2020"
"2434","14","B1 & Below",">30 - 100","139.35","Q1 2020"
"2435","14","B1 & Below",">100 - 300","NA","Q1 2020"
"2436","14","B1 & Below",">300","NA","Q1 2020"
"2437","14","Level 1","30 & Below","79.41","Q1 2020"
"2438","14","Level 1",">30 - 100","108.40","Q1 2020"
"2439","14","Level 1",">100 - 300","NA","Q1 2020"
"2440","14","Level 1",">300","NA","Q1 2020"
"2441","14","Level 2 & 3","30 & Below","59.40","Q1 2020"
"2442","14","Level 2 & 3",">30 - 100","66.96","Q1 2020"
"2443","14","Level 2 & 3",">100 - 300","NA","Q1 2020"
"2444","14","Level 2 & 3",">300","53.44","Q1 2020"
"2445","14","Level 4 & Above","30 & Below","NA","Q1 2020"
"2446","14","Level 4 & Above",">30 - 100","NA","Q1 2020"
"2447","14","Level 4 & Above",">100 - 300","NA","Q1 2020"
"2448","14","Level 4 & Above",">300","NA","Q1 2020"
"2449","14","B1 & Below","30 & Below","44.19","Q2 2020"
"2450","14","B1 & Below",">30 - 100","NA","Q2 2020"
"2451","14","B1 & Below",">100 - 300","NA","Q2 2020"
"2452","14","B1 & Below",">300","NA","Q2 2020"
"2453","14","Level 1","30 & Below","96.21","Q2 2020"
"2454","14","Level 1",">30 - 100","87.06","Q2 2020"
"2455","14","Level 1",">100 - 300","NA","Q2 2020"
"2456","14","Level 1",">300","NA","Q2 2020"
"2457","14","Level 2 & 3","30 & Below","52.63","Q2 2020"
"2458","14","Level 2 & 3",">30 - 100","60.39","Q2 2020"
"2459","14","Level 2 & 3",">100 - 300","NA","Q2 2020"
"2460","14","Level 2 & 3",">300","NA","Q2 2020"
"2461","14","Level 4 & Above","30 & Below","NA","Q2 2020"
"2462","14","Level 4 & Above",">30 - 100","NA","Q2 2020"
"2463","14","Level 4 & Above",">100 - 300","NA","Q2 2020"
"2464","14","Level 4 & Above",">300","NA","Q2 2020"
"2465","14","B1 & Below","30 & Below","171.84","Q3 2020"
"2466","14","B1 & Below",">30 - 100","154.45","Q3 2020"
"2467","14","B1 & Below",">100 - 300","NA","Q3 2020"
"2468","14","B1 & Below",">300","NA","Q3 2020"
"2469","14","Level 1","30 & Below","86.97","Q3 2020"
"2470","14","Level 1",">30 - 100","71.72","Q3 2020"
"2471","14","Level 1",">100 - 300","NA","Q3 2020"
"2472","14","Level 1",">300","NA","Q3 2020"
"2473","14","Level 2 & 3","30 & Below","50.67","Q3 2020"
"2474","14","Level 2 & 3",">30 - 100","68.36","Q3 2020"
"2475","14","Level 2 & 3",">100 - 300","NA","Q3 2020"
"2476","14","Level 2 & 3",">300","NA","Q3 2020"
"2477","14","Level 4 & Above","30 & Below","NA","Q3 2020"
"2478","14","Level 4 & Above",">30 - 100","NA","Q3 2020"
"2479","14","Level 4 & Above",">100 - 300","NA","Q3 2020"
"2480","14","Level 4 & Above",">300","NA","Q3 2020"
"2481","14","B1 & Below","30 & Below","76.75","Q4 2020"
"2482","14","B1 & Below",">30 - 100","111.21","Q4 2020"
"2483","14","B1 & Below",">100 - 300","109.40","Q4 2020"
"2484","14","B1 & Below",">300","NA","Q4 2020"
"2485","14","Level 1","30 & Below","86.24","Q4 2020"
"2486","14","Level 1",">30 - 100","75.68","Q4 2020"
"2487","14","Level 1",">100 - 300","103.21","Q4 2020"
"2488","14","Level 1",">300","NA","Q4 2020"
"2489","14","Level 2 & 3","30 & Below","56.67","Q4 2020"
"2490","14","Level 2 & 3",">30 - 100","54.35","Q4 2020"
"2491","14","Level 2 & 3",">100 - 300","NA","Q4 2020"
"2492","14","Level 2 & 3",">300","NA","Q4 2020"
"2493","14","Level 4 & Above","30 & Below","NA","Q4 2020"
"2494","14","Level 4 & Above",">30 - 100","NA","Q4 2020"
"2495","14","Level 4 & Above",">100 - 300","NA","Q4 2020"
"2496","14","Level 4 & Above",">300","NA","Q4 2020"
"2497","14","B1 & Below","30 & Below","57.14","Q1 2021"
"2498","14","B1 & Below",">30 - 100","156.35","Q1 2021"
"2499","14","B1 & Below",">100 - 300","NA","Q1 2021"
"2500","14","B1 & Below",">300","NA","Q1 2021"
"2501","14","Level 1","30 & Below","88.15","Q1 2021"
"2502","14","Level 1",">30 - 100","99.72","Q1 2021"
"2503","14","Level 1",">100 - 300","NA","Q1 2021"
"2504","14","Level 1",">300","NA","Q1 2021"
"2505","14","Level 2 & 3","30 & Below","57.70","Q1 2021"
"2506","14","Level 2 & 3",">30 - 100","60.56","Q1 2021"
"2507","14","Level 2 & 3",">100 - 300","NA","Q1 2021"
"2508","14","Level 2 & 3",">300","NA","Q1 2021"
"2509","14","Level 4 & Above","30 & Below","NA","Q1 2021"
"2510","14","Level 4 & Above",">30 - 100","NA","Q1 2021"
"2511","14","Level 4 & Above",">100 - 300","NA","Q1 2021"
"2512","14","Level 4 & Above",">300","NA","Q1 2021"
"2513","14","B1 & Below","30 & Below","57.50","Q2 2021"
"2514","14","B1 & Below",">30 - 100","133.57","Q2 2021"
"2515","14","B1 & Below",">100 - 300","NA","Q2 2021"
"2516","14","B1 & Below",">300","NA","Q2 2021"
"2517","14","Level 1","30 & Below","102.94","Q2 2021"
"2518","14","Level 1",">30 - 100","72.00","Q2 2021"
"2519","14","Level 1",">100 - 300","85.68","Q2 2021"
"2520","14","Level 1",">300","NA","Q2 2021"
"2521","14","Level 2 & 3","30 & Below","52.79","Q2 2021"
"2522","14","Level 2 & 3",">30 - 100","75.00","Q2 2021"
"2523","14","Level 2 & 3",">100 - 300","86.11","Q2 2021"
"2524","14","Level 2 & 3",">300","NA","Q2 2021"
"2525","14","Level 4 & Above","30 & Below","NA","Q2 2021"
"2526","14","Level 4 & Above",">30 - 100","NA","Q2 2021"
"2527","14","Level 4 & Above",">100 - 300","NA","Q2 2021"
"2528","14","Level 4 & Above",">300","NA","Q2 2021"
"2529","14","B1 & Below","30 & Below","54.17","Q3 2021"
"2530","14","B1 & Below",">30 - 100","107.64","Q3 2021"
"2531","14","B1 & Below",">100 - 300","NA","Q3 2021"
"2532","14","B1 & Below",">300","NA","Q3 2021"
"2533","14","Level 1","30 & Below","85.16","Q3 2021"
"2534","14","Level 1",">30 - 100","91.61","Q3 2021"
"2535","14","Level 1",">100 - 300","103.21","Q3 2021"
"2536","14","Level 1",">300","NA","Q3 2021"
"2537","14","Level 2 & 3","30 & Below","53.75","Q3 2021"
"2538","14","Level 2 & 3",">30 - 100","67.57","Q3 2021"
"2539","14","Level 2 & 3",">100 - 300","NA","Q3 2021"
"2540","14","Level 2 & 3",">300","NA","Q3 2021"
"2541","14","Level 4 & Above","30 & Below","120.00","Q3 2021"
"2542","14","Level 4 & Above",">30 - 100","NA","Q3 2021"
"2543","14","Level 4 & Above",">100 - 300","NA","Q3 2021"
"2544","14","Level 4 & Above",">300","NA","Q3 2021"
"2545","14","B1 & Below","30 & Below","58.01","Q4 2021"
"2546","14","B1 & Below",">30 - 100","117.13","Q4 2021"
"2547","14","B1 & Below",">100 - 300","NA","Q4 2021"
"2548","14","B1 & Below",">300","NA","Q4 2021"
"2549","14","Level 1","30 & Below","85.29","Q4 2021"
"2550","14","Level 1",">30 - 100","86.21","Q4 2021"
"2551","14","Level 1",">100 - 300","71.96","Q4 2021"
"2552","14","Level 1",">300","NA","Q4 2021"
"2553","14","Level 2 & 3","30 & Below","53.85","Q4 2021"
"2554","14","Level 2 & 3",">30 - 100","60.79","Q4 2021"
"2555","14","Level 2 & 3",">100 - 300","62.96","Q4 2021"
"2556","14","Level 2 & 3",">300","NA","Q4 2021"
"2557","14","Level 4 & Above","30 & Below","52.63","Q4 2021"
"2558","14","Level 4 & Above",">30 - 100","NA","Q4 2021"
"2559","14","Level 4 & Above",">100 - 300","NA","Q4 2021"
"2560","14","Level 4 & Above",">300","NA","Q4 2021"
"2561","15","B1 & Below","30 & Below","62.35","Q1 2012"
"2562","15","B1 & Below",">30 - 100","138.24","Q1 2012"
"2563","15","B1 & Below",">100 - 300","NA","Q1 2012"
"2564","15","B1 & Below",">300","NA","Q1 2012"
"2565","15","Level 1","30 & Below","78.00","Q1 2012"
"2566","15","Level 1",">30 - 100","79.75","Q1 2012"
"2567","15","Level 1",">100 - 300","NA","Q1 2012"
"2568","15","Level 1",">300","NA","Q1 2012"
"2569","15","Level 2 & 3","30 & Below","70.04","Q1 2012"
"2570","15","Level 2 & 3",">30 - 100","65.63","Q1 2012"
"2571","15","Level 2 & 3",">100 - 300","NA","Q1 2012"
"2572","15","Level 2 & 3",">300","NA","Q1 2012"
"2573","15","Level 4 & Above","30 & Below","NA","Q1 2012"
"2574","15","Level 4 & Above",">30 - 100","NA","Q1 2012"
"2575","15","Level 4 & Above",">100 - 300","NA","Q1 2012"
"2576","15","Level 4 & Above",">300","NA","Q1 2012"
"2577","15","B1 & Below","30 & Below","69.65","Q2 2012"
"2578","15","B1 & Below",">30 - 100","308.21","Q2 2012"
"2579","15","B1 & Below",">100 - 300","NA","Q2 2012"
"2580","15","B1 & Below",">300","NA","Q2 2012"
"2581","15","Level 1","30 & Below","78.26","Q2 2012"
"2582","15","Level 1",">30 - 100","101.55","Q2 2012"
"2583","15","Level 1",">100 - 300","139.30","Q2 2012"
"2584","15","Level 1",">300","NA","Q2 2012"
"2585","15","Level 2 & 3","30 & Below","62.15","Q2 2012"
"2586","15","Level 2 & 3",">30 - 100","56.89","Q2 2012"
"2587","15","Level 2 & 3",">100 - 300","87.93","Q2 2012"
"2588","15","Level 2 & 3",">300","NA","Q2 2012"
"2589","15","Level 4 & Above","30 & Below","NA","Q2 2012"
"2590","15","Level 4 & Above",">30 - 100","52.97","Q2 2012"
"2591","15","Level 4 & Above",">100 - 300","NA","Q2 2012"
"2592","15","Level 4 & Above",">300","NA","Q2 2012"
"2593","15","B1 & Below","30 & Below","123.46","Q3 2012"
"2594","15","B1 & Below",">30 - 100","220.25","Q3 2012"
"2595","15","B1 & Below",">100 - 300","NA","Q3 2012"
"2596","15","B1 & Below",">300","NA","Q3 2012"
"2597","15","Level 1","30 & Below","72.73","Q3 2012"
"2598","15","Level 1",">30 - 100","122.75","Q3 2012"
"2599","15","Level 1",">100 - 300","201.17","Q3 2012"
"2600","15","Level 1",">300","NA","Q3 2012"
"2601","15","Level 2 & 3","30 & Below","66.44","Q3 2012"
"2602","15","Level 2 & 3",">30 - 100","63.52","Q3 2012"
"2603","15","Level 2 & 3",">100 - 300","73.30","Q3 2012"
"2604","15","Level 2 & 3",">300","NA","Q3 2012"
"2605","15","Level 4 & Above","30 & Below","NA","Q3 2012"
"2606","15","Level 4 & Above",">30 - 100","NA","Q3 2012"
"2607","15","Level 4 & Above",">100 - 300","NA","Q3 2012"
"2608","15","Level 4 & Above",">300","NA","Q3 2012"
"2609","15","B1 & Below","30 & Below","89.86","Q4 2012"
"2610","15","B1 & Below",">30 - 100","210.43","Q4 2012"
"2611","15","B1 & Below",">100 - 300","NA","Q4 2012"
"2612","15","B1 & Below",">300","NA","Q4 2012"
"2613","15","Level 1","30 & Below","75.00","Q4 2012"
"2614","15","Level 1",">30 - 100","142.74","Q4 2012"
"2615","15","Level 1",">100 - 300","118.40","Q4 2012"
"2616","15","Level 1",">300","NA","Q4 2012"
"2617","15","Level 2 & 3","30 & Below","67.96","Q4 2012"
"2618","15","Level 2 & 3",">30 - 100","59.88","Q4 2012"
"2619","15","Level 2 & 3",">100 - 300","94.73","Q4 2012"
"2620","15","Level 2 & 3",">300","84.51","Q4 2012"
"2621","15","Level 4 & Above","30 & Below","NA","Q4 2012"
"2622","15","Level 4 & Above",">30 - 100","52.56","Q4 2012"
"2623","15","Level 4 & Above",">100 - 300","NA","Q4 2012"
"2624","15","Level 4 & Above",">300","NA","Q4 2012"
"2625","15","B1 & Below","30 & Below","98.80","Q1 2013"
"2626","15","B1 & Below",">30 - 100","193.67","Q1 2013"
"2627","15","B1 & Below",">100 - 300","107.63","Q1 2013"
"2628","15","B1 & Below",">300","NA","Q1 2013"
"2629","15","Level 1","30 & Below","90.89","Q1 2013"
"2630","15","Level 1",">30 - 100","100.12","Q1 2013"
"2631","15","Level 1",">100 - 300","NA","Q1 2013"
"2632","15","Level 1",">300","NA","Q1 2013"
"2633","15","Level 2 & 3","30 & Below","75.69","Q1 2013"
"2634","15","Level 2 & 3",">30 - 100","68.75","Q1 2013"
"2635","15","Level 2 & 3",">100 - 300","106.76","Q1 2013"
"2636","15","Level 2 & 3",">300","NA","Q1 2013"
"2637","15","Level 4 & Above","30 & Below","NA","Q1 2013"
"2638","15","Level 4 & Above",">30 - 100","NA","Q1 2013"
"2639","15","Level 4 & Above",">100 - 300","NA","Q1 2013"
"2640","15","Level 4 & Above",">300","NA","Q1 2013"
"2641","15","B1 & Below","30 & Below","101.53","Q2 2013"
"2642","15","B1 & Below",">30 - 100","288.26","Q2 2013"
"2643","15","B1 & Below",">100 - 300","NA","Q2 2013"
"2644","15","B1 & Below",">300","NA","Q2 2013"
"2645","15","Level 1","30 & Below","86.93","Q2 2013"
"2646","15","Level 1",">30 - 100","125.30","Q2 2013"
"2647","15","Level 1",">100 - 300","29.13","Q2 2013"
"2648","15","Level 1",">300","NA","Q2 2013"
"2649","15","Level 2 & 3","30 & Below","69.90","Q2 2013"
"2650","15","Level 2 & 3",">30 - 100","142.13","Q2 2013"
"2651","15","Level 2 & 3",">100 - 300","78.35","Q2 2013"
"2652","15","Level 2 & 3",">300","75.39","Q2 2013"
"2653","15","Level 4 & Above","30 & Below","NA","Q2 2013"
"2654","15","Level 4 & Above",">30 - 100","NA","Q2 2013"
"2655","15","Level 4 & Above",">100 - 300","NA","Q2 2013"
"2656","15","Level 4 & Above",">300","NA","Q2 2013"
"2657","15","B1 & Below","30 & Below","105.00","Q3 2013"
"2658","15","B1 & Below",">30 - 100","215.22","Q3 2013"
"2659","15","B1 & Below",">100 - 300","178.81","Q3 2013"
"2660","15","B1 & Below",">300","147.46","Q3 2013"
"2661","15","Level 1","30 & Below","89.22","Q3 2013"
"2662","15","Level 1",">30 - 100","93.75","Q3 2013"
"2663","15","Level 1",">100 - 300","166.82","Q3 2013"
"2664","15","Level 1",">300","NA","Q3 2013"
"2665","15","Level 2 & 3","30 & Below","77.86","Q3 2013"
"2666","15","Level 2 & 3",">30 - 100","72.12","Q3 2013"
"2667","15","Level 2 & 3",">100 - 300","75.34","Q3 2013"
"2668","15","Level 2 & 3",">300","NA","Q3 2013"
"2669","15","Level 4 & Above","30 & Below","NA","Q3 2013"
"2670","15","Level 4 & Above",">30 - 100","NA","Q3 2013"
"2671","15","Level 4 & Above",">100 - 300","NA","Q3 2013"
"2672","15","Level 4 & Above",">300","NA","Q3 2013"
"2673","15","B1 & Below","30 & Below","92.70","Q4 2013"
"2674","15","B1 & Below",">30 - 100","193.65","Q4 2013"
"2675","15","B1 & Below",">100 - 300","NA","Q4 2013"
"2676","15","B1 & Below",">300","NA","Q4 2013"
"2677","15","Level 1","30 & Below","82.29","Q4 2013"
"2678","15","Level 1",">30 - 100","85.35","Q4 2013"
"2679","15","Level 1",">100 - 300","139.93","Q4 2013"
"2680","15","Level 1",">300","NA","Q4 2013"
"2681","15","Level 2 & 3","30 & Below","88.56","Q4 2013"
"2682","15","Level 2 & 3",">30 - 100","68.78","Q4 2013"
"2683","15","Level 2 & 3",">100 - 300","73.97","Q4 2013"
"2684","15","Level 2 & 3",">300","96.66","Q4 2013"
"2685","15","Level 4 & Above","30 & Below","NA","Q4 2013"
"2686","15","Level 4 & Above",">30 - 100","NA","Q4 2013"
"2687","15","Level 4 & Above",">100 - 300","NA","Q4 2013"
"2688","15","Level 4 & Above",">300","NA","Q4 2013"
"2689","15","B1 & Below","30 & Below","111.88","Q1 2014"
"2690","15","B1 & Below",">30 - 100","346.47","Q1 2014"
"2691","15","B1 & Below",">100 - 300","NA","Q1 2014"
"2692","15","B1 & Below",">300","86.61","Q1 2014"
"2693","15","Level 1","30 & Below","95.18","Q1 2014"
"2694","15","Level 1",">30 - 100","129.23","Q1 2014"
"2695","15","Level 1",">100 - 300","NA","Q1 2014"
"2696","15","Level 1",">300","NA","Q1 2014"
"2697","15","Level 2 & 3","30 & Below","74.15","Q1 2014"
"2698","15","Level 2 & 3",">30 - 100","65.15","Q1 2014"
"2699","15","Level 2 & 3",">100 - 300","89.71","Q1 2014"
"2700","15","Level 2 & 3",">300","NA","Q1 2014"
"2701","15","Level 4 & Above","30 & Below","NA","Q1 2014"
"2702","15","Level 4 & Above",">30 - 100","NA","Q1 2014"
"2703","15","Level 4 & Above",">100 - 300","NA","Q1 2014"
"2704","15","Level 4 & Above",">300","NA","Q1 2014"
"2705","15","B1 & Below","30 & Below","203.70","Q2 2014"
"2706","15","B1 & Below",">30 - 100","215.22","Q2 2014"
"2707","15","B1 & Below",">100 - 300","200.44","Q2 2014"
"2708","15","B1 & Below",">300","NA","Q2 2014"
"2709","15","Level 1","30 & Below","82.94","Q2 2014"
"2710","15","Level 1",">30 - 100","84.38","Q2 2014"
"2711","15","Level 1",">100 - 300","113.45","Q2 2014"
"2712","15","Level 1",">300","NA","Q2 2014"
"2713","15","Level 2 & 3","30 & Below","73.93","Q2 2014"
"2714","15","Level 2 & 3",">30 - 100","149.59","Q2 2014"
"2715","15","Level 2 & 3",">100 - 300","113.03","Q2 2014"
"2716","15","Level 2 & 3",">300","NA","Q2 2014"
"2717","15","Level 4 & Above","30 & Below","NA","Q2 2014"
"2718","15","Level 4 & Above",">30 - 100","NA","Q2 2014"
"2719","15","Level 4 & Above",">100 - 300","NA","Q2 2014"
"2720","15","Level 4 & Above",">300","NA","Q2 2014"
"2721","15","B1 & Below","30 & Below","75.96","Q3 2014"
"2722","15","B1 & Below",">30 - 100","116.67","Q3 2014"
"2723","15","B1 & Below",">100 - 300","NA","Q3 2014"
"2724","15","B1 & Below",">300","NA","Q3 2014"
"2725","15","Level 1","30 & Below","74.70","Q3 2014"
"2726","15","Level 1",">30 - 100","139.16","Q3 2014"
"2727","15","Level 1",">100 - 300","161.84","Q3 2014"
"2728","15","Level 1",">300","NA","Q3 2014"
"2729","15","Level 2 & 3","30 & Below","69.27","Q3 2014"
"2730","15","Level 2 & 3",">30 - 100","153.75","Q3 2014"
"2731","15","Level 2 & 3",">100 - 300","140.21","Q3 2014"
"2732","15","Level 2 & 3",">300","NA","Q3 2014"
"2733","15","Level 4 & Above","30 & Below","NA","Q3 2014"
"2734","15","Level 4 & Above",">30 - 100","70.16","Q3 2014"
"2735","15","Level 4 & Above",">100 - 300","NA","Q3 2014"
"2736","15","Level 4 & Above",">300","NA","Q3 2014"
"2737","15","B1 & Below","30 & Below","100.31","Q4 2014"
"2738","15","B1 & Below",">30 - 100","139.86","Q4 2014"
"2739","15","B1 & Below",">100 - 300","199.12","Q4 2014"
"2740","15","B1 & Below",">300","NA","Q4 2014"
"2741","15","Level 1","30 & Below","96.55","Q4 2014"
"2742","15","Level 1",">30 - 100","122.75","Q4 2014"
"2743","15","Level 1",">100 - 300","160.34","Q4 2014"
"2744","15","Level 1",">300","NA","Q4 2014"
"2745","15","Level 2 & 3","30 & Below","81.25","Q4 2014"
"2746","15","Level 2 & 3",">30 - 100","113.06","Q4 2014"
"2747","15","Level 2 & 3",">100 - 300","107.63","Q4 2014"
"2748","15","Level 2 & 3",">300","NA","Q4 2014"
"2749","15","Level 4 & Above","30 & Below","NA","Q4 2014"
"2750","15","Level 4 & Above",">30 - 100","NA","Q4 2014"
"2751","15","Level 4 & Above",">100 - 300","NA","Q4 2014"
"2752","15","Level 4 & Above",">300","NA","Q4 2014"
"2753","15","B1 & Below","30 & Below","96.55","Q1 2015"
"2754","15","B1 & Below",">30 - 100","410.22","Q1 2015"
"2755","15","B1 & Below",">100 - 300","NA","Q1 2015"
"2756","15","B1 & Below",">300","NA","Q1 2015"
"2757","15","Level 1","30 & Below","89.31","Q1 2015"
"2758","15","Level 1",">30 - 100","99.61","Q1 2015"
"2759","15","Level 1",">100 - 300","69.38","Q1 2015"
