"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"1402","28","Level 2 & 3",">30 - 100","NA","Q4 2013"
"1403","28","Level 2 & 3",">100 - 300","NA","Q4 2013"
"1404","28","Level 2 & 3",">300","NA","Q4 2013"
"1405","28","Level 4 & Above","30 & Below","NA","Q4 2013"
"1406","28","Level 4 & Above",">30 - 100","NA","Q4 2013"
"1407","28","Level 4 & Above",">100 - 300","NA","Q4 2013"
"1408","28","Level 4 & Above",">300","NA","Q4 2013"
"1409","28","B1 & Below","30 & Below","NA","Q1 2014"
"1410","28","B1 & Below",">30 - 100","NA","Q1 2014"
"1411","28","B1 & Below",">100 - 300","NA","Q1 2014"
"1412","28","B1 & Below",">300","NA","Q1 2014"
"1413","28","Level 1","30 & Below","NA","Q1 2014"
"1414","28","Level 1",">30 - 100","NA","Q1 2014"
"1415","28","Level 1",">100 - 300","NA","Q1 2014"
"1416","28","Level 1",">300","NA","Q1 2014"
"1417","28","Level 2 & 3","30 & Below","NA","Q1 2014"
"1418","28","Level 2 & 3",">30 - 100","NA","Q1 2014"
"1419","28","Level 2 & 3",">100 - 300","NA","Q1 2014"
"1420","28","Level 2 & 3",">300","NA","Q1 2014"
"1421","28","Level 4 & Above","30 & Below","NA","Q1 2014"
"1422","28","Level 4 & Above",">30 - 100","NA","Q1 2014"
"1423","28","Level 4 & Above",">100 - 300","NA","Q1 2014"
"1424","28","Level 4 & Above",">300","NA","Q1 2014"
"1425","28","B1 & Below","30 & Below","NA","Q2 2014"
"1426","28","B1 & Below",">30 - 100","NA","Q2 2014"
"1427","28","B1 & Below",">100 - 300","NA","Q2 2014"
"1428","28","B1 & Below",">300","NA","Q2 2014"
"1429","28","Level 1","30 & Below","NA","Q2 2014"
"1430","28","Level 1",">30 - 100","NA","Q2 2014"
"1431","28","Level 1",">100 - 300","156.13","Q2 2014"
"1432","28","Level 1",">300","NA","Q2 2014"
"1433","28","Level 2 & 3","30 & Below","NA","Q2 2014"
"1434","28","Level 2 & 3",">30 - 100","NA","Q2 2014"
"1435","28","Level 2 & 3",">100 - 300","110.89","Q2 2014"
"1436","28","Level 2 & 3",">300","NA","Q2 2014"
"1437","28","Level 4 & Above","30 & Below","NA","Q2 2014"
"1438","28","Level 4 & Above",">30 - 100","NA","Q2 2014"
"1439","28","Level 4 & Above",">100 - 300","NA","Q2 2014"
"1440","28","Level 4 & Above",">300","NA","Q2 2014"
"1441","28","B1 & Below","30 & Below","NA","Q3 2014"
"1442","28","B1 & Below",">30 - 100","NA","Q3 2014"
"1443","28","B1 & Below",">100 - 300","NA","Q3 2014"
"1444","28","B1 & Below",">300","NA","Q3 2014"
"1445","28","Level 1","30 & Below","NA","Q3 2014"
"1446","28","Level 1",">30 - 100","113.00","Q3 2014"
"1447","28","Level 1",">100 - 300","NA","Q3 2014"
"1448","28","Level 1",">300","NA","Q3 2014"
"1449","28","Level 2 & 3","30 & Below","NA","Q3 2014"
"1450","28","Level 2 & 3",">30 - 100","NA","Q3 2014"
"1451","28","Level 2 & 3",">100 - 300","97.93","Q3 2014"
"1452","28","Level 2 & 3",">300","NA","Q3 2014"
"1453","28","Level 4 & Above","30 & Below","NA","Q3 2014"
"1454","28","Level 4 & Above",">30 - 100","NA","Q3 2014"
"1455","28","Level 4 & Above",">100 - 300","NA","Q3 2014"
"1456","28","Level 4 & Above",">300","NA","Q3 2014"
"1457","28","B1 & Below","30 & Below","NA","Q4 2014"
"1458","28","B1 & Below",">30 - 100","NA","Q4 2014"
"1459","28","B1 & Below",">100 - 300","NA","Q4 2014"
"1460","28","B1 & Below",">300","NA","Q4 2014"
"1461","28","Level 1","30 & Below","204.68","Q4 2014"
"1462","28","Level 1",">30 - 100","189.10","Q4 2014"
"1463","28","Level 1",">100 - 300","NA","Q4 2014"
"1464","28","Level 1",">300","NA","Q4 2014"
"1465","28","Level 2 & 3","30 & Below","NA","Q4 2014"
"1466","28","Level 2 & 3",">30 - 100","NA","Q4 2014"
"1467","28","Level 2 & 3",">100 - 300","86.09","Q4 2014"
"1468","28","Level 2 & 3",">300","NA","Q4 2014"
"1469","28","Level 4 & Above","30 & Below","NA","Q4 2014"
"1470","28","Level 4 & Above",">30 - 100","NA","Q4 2014"
"1471","28","Level 4 & Above",">100 - 300","NA","Q4 2014"
"1472","28","Level 4 & Above",">300","NA","Q4 2014"
"1473","28","B1 & Below","30 & Below","NA","Q1 2015"
"1474","28","B1 & Below",">30 - 100","NA","Q1 2015"
"1475","28","B1 & Below",">100 - 300","NA","Q1 2015"
"1476","28","B1 & Below",">300","NA","Q1 2015"
"1477","28","Level 1","30 & Below","NA","Q1 2015"
"1478","28","Level 1",">30 - 100","NA","Q1 2015"
"1479","28","Level 1",">100 - 300","NA","Q1 2015"
"1480","28","Level 1",">300","NA","Q1 2015"
"1481","28","Level 2 & 3","30 & Below","NA","Q1 2015"
"1482","28","Level 2 & 3",">30 - 100","NA","Q1 2015"
"1483","28","Level 2 & 3",">100 - 300","NA","Q1 2015"
"1484","28","Level 2 & 3",">300","NA","Q1 2015"
"1485","28","Level 4 & Above","30 & Below","NA","Q1 2015"
"1486","28","Level 4 & Above",">30 - 100","NA","Q1 2015"
"1487","28","Level 4 & Above",">100 - 300","NA","Q1 2015"
"1488","28","Level 4 & Above",">300","NA","Q1 2015"
"1489","28","B1 & Below","30 & Below","NA","Q2 2015"
"1490","28","B1 & Below",">30 - 100","NA","Q2 2015"
"1491","28","B1 & Below",">100 - 300","NA","Q2 2015"
"1492","28","B1 & Below",">300","NA","Q2 2015"
"1493","28","Level 1","30 & Below","NA","Q2 2015"
"1494","28","Level 1",">30 - 100","NA","Q2 2015"
"1495","28","Level 1",">100 - 300","NA","Q2 2015"
"1496","28","Level 1",">300","NA","Q2 2015"
"1497","28","Level 2 & 3","30 & Below","NA","Q2 2015"
"1498","28","Level 2 & 3",">30 - 100","NA","Q2 2015"
"1499","28","Level 2 & 3",">100 - 300","NA","Q2 2015"
"1500","28","Level 2 & 3",">300","NA","Q2 2015"
"1501","28","Level 4 & Above","30 & Below","NA","Q2 2015"
"1502","28","Level 4 & Above",">30 - 100","NA","Q2 2015"
"1503","28","Level 4 & Above",">100 - 300","NA","Q2 2015"
"1504","28","Level 4 & Above",">300","NA","Q2 2015"
"1505","28","B1 & Below","30 & Below","NA","Q3 2015"
"1506","28","B1 & Below",">30 - 100","NA","Q3 2015"
"1507","28","B1 & Below",">100 - 300","NA","Q3 2015"
"1508","28","B1 & Below",">300","NA","Q3 2015"
"1509","28","Level 1","30 & Below","NA","Q3 2015"
"1510","28","Level 1",">30 - 100","NA","Q3 2015"
"1511","28","Level 1",">100 - 300","NA","Q3 2015"
"1512","28","Level 1",">300","NA","Q3 2015"
"1513","28","Level 2 & 3","30 & Below","NA","Q3 2015"
"1514","28","Level 2 & 3",">30 - 100","NA","Q3 2015"
"1515","28","Level 2 & 3",">100 - 300","NA","Q3 2015"
"1516","28","Level 2 & 3",">300","NA","Q3 2015"
"1517","28","Level 4 & Above","30 & Below","NA","Q3 2015"
"1518","28","Level 4 & Above",">30 - 100","NA","Q3 2015"
"1519","28","Level 4 & Above",">100 - 300","NA","Q3 2015"
"1520","28","Level 4 & Above",">300","NA","Q3 2015"
"1521","28","B1 & Below","30 & Below","NA","Q4 2015"
"1522","28","B1 & Below",">30 - 100","NA","Q4 2015"
"1523","28","B1 & Below",">100 - 300","NA","Q4 2015"
"1524","28","B1 & Below",">300","NA","Q4 2015"
"1525","28","Level 1","30 & Below","NA","Q4 2015"
"1526","28","Level 1",">30 - 100","NA","Q4 2015"
"1527","28","Level 1",">100 - 300","NA","Q4 2015"
"1528","28","Level 1",">300","NA","Q4 2015"
"1529","28","Level 2 & 3","30 & Below","NA","Q4 2015"
"1530","28","Level 2 & 3",">30 - 100","NA","Q4 2015"
"1531","28","Level 2 & 3",">100 - 300","NA","Q4 2015"
"1532","28","Level 2 & 3",">300","NA","Q4 2015"
"1533","28","Level 4 & Above","30 & Below","NA","Q4 2015"
"1534","28","Level 4 & Above",">30 - 100","NA","Q4 2015"
"1535","28","Level 4 & Above",">100 - 300","NA","Q4 2015"
"1536","28","Level 4 & Above",">300","NA","Q4 2015"
"1537","28","B1 & Below","30 & Below","NA","Q1 2016"
"1538","28","B1 & Below",">30 - 100","NA","Q1 2016"
"1539","28","B1 & Below",">100 - 300","NA","Q1 2016"
"1540","28","B1 & Below",">300","NA","Q1 2016"
"1541","28","Level 1","30 & Below","NA","Q1 2016"
"1542","28","Level 1",">30 - 100","NA","Q1 2016"
"1543","28","Level 1",">100 - 300","NA","Q1 2016"
"1544","28","Level 1",">300","NA","Q1 2016"
"1545","28","Level 2 & 3","30 & Below","NA","Q1 2016"
"1546","28","Level 2 & 3",">30 - 100","NA","Q1 2016"
"1547","28","Level 2 & 3",">100 - 300","NA","Q1 2016"
"1548","28","Level 2 & 3",">300","NA","Q1 2016"
"1549","28","Level 4 & Above","30 & Below","NA","Q1 2016"
"1550","28","Level 4 & Above",">30 - 100","NA","Q1 2016"
"1551","28","Level 4 & Above",">100 - 300","NA","Q1 2016"
"1552","28","Level 4 & Above",">300","NA","Q1 2016"
"1553","28","B1 & Below","30 & Below","NA","Q2 2016"
"1554","28","B1 & Below",">30 - 100","NA","Q2 2016"
"1555","28","B1 & Below",">100 - 300","NA","Q2 2016"
"1556","28","B1 & Below",">300","NA","Q2 2016"
"1557","28","Level 1","30 & Below","NA","Q2 2016"
"1558","28","Level 1",">30 - 100","NA","Q2 2016"
"1559","28","Level 1",">100 - 300","NA","Q2 2016"
"1560","28","Level 1",">300","NA","Q2 2016"
"1561","28","Level 2 & 3","30 & Below","NA","Q2 2016"
"1562","28","Level 2 & 3",">30 - 100","NA","Q2 2016"
"1563","28","Level 2 & 3",">100 - 300","NA","Q2 2016"
"1564","28","Level 2 & 3",">300","NA","Q2 2016"
"1565","28","Level 4 & Above","30 & Below","NA","Q2 2016"
"1566","28","Level 4 & Above",">30 - 100","NA","Q2 2016"
"1567","28","Level 4 & Above",">100 - 300","NA","Q2 2016"
"1568","28","Level 4 & Above",">300","NA","Q2 2016"
"1569","28","B1 & Below","30 & Below","NA","Q3 2016"
"1570","28","B1 & Below",">30 - 100","NA","Q3 2016"
"1571","28","B1 & Below",">100 - 300","NA","Q3 2016"
"1572","28","B1 & Below",">300","NA","Q3 2016"
"1573","28","Level 1","30 & Below","NA","Q3 2016"
"1574","28","Level 1",">30 - 100","65.43","Q3 2016"
"1575","28","Level 1",">100 - 300","NA","Q3 2016"
"1576","28","Level 1",">300","NA","Q3 2016"
"1577","28","Level 2 & 3","30 & Below","NA","Q3 2016"
"1578","28","Level 2 & 3",">30 - 100","NA","Q3 2016"
"1579","28","Level 2 & 3",">100 - 300","NA","Q3 2016"
"1580","28","Level 2 & 3",">300","NA","Q3 2016"
"1581","28","Level 4 & Above","30 & Below","NA","Q3 2016"
"1582","28","Level 4 & Above",">30 - 100","NA","Q3 2016"
"1583","28","Level 4 & Above",">100 - 300","NA","Q3 2016"
"1584","28","Level 4 & Above",">300","NA","Q3 2016"
"1585","28","B1 & Below","30 & Below","NA","Q4 2016"
"1586","28","B1 & Below",">30 - 100","NA","Q4 2016"
"1587","28","B1 & Below",">100 - 300","NA","Q4 2016"
"1588","28","B1 & Below",">300","NA","Q4 2016"
"1589","28","Level 1","30 & Below","NA","Q4 2016"
"1590","28","Level 1",">30 - 100","NA","Q4 2016"
"1591","28","Level 1",">100 - 300","NA","Q4 2016"
"1592","28","Level 1",">300","NA","Q4 2016"
"1593","28","Level 2 & 3","30 & Below","NA","Q4 2016"
"1594","28","Level 2 & 3",">30 - 100","NA","Q4 2016"
"1595","28","Level 2 & 3",">100 - 300","NA","Q4 2016"
"1596","28","Level 2 & 3",">300","NA","Q4 2016"
"1597","28","Level 4 & Above","30 & Below","NA","Q4 2016"
"1598","28","Level 4 & Above",">30 - 100","NA","Q4 2016"
"1599","28","Level 4 & Above",">100 - 300","NA","Q4 2016"
"1600","28","Level 4 & Above",">300","NA","Q4 2016"
"1601","28","B1 & Below","30 & Below","NA","Q1 2017"
"1602","28","B1 & Below",">30 - 100","NA","Q1 2017"
"1603","28","B1 & Below",">100 - 300","NA","Q1 2017"
"1604","28","B1 & Below",">300","NA","Q1 2017"
"1605","28","Level 1","30 & Below","NA","Q1 2017"
"1606","28","Level 1",">30 - 100","NA","Q1 2017"
"1607","28","Level 1",">100 - 300","NA","Q1 2017"
"1608","28","Level 1",">300","NA","Q1 2017"
"1609","28","Level 2 & 3","30 & Below","NA","Q1 2017"
"1610","28","Level 2 & 3",">30 - 100","NA","Q1 2017"
"1611","28","Level 2 & 3",">100 - 300","NA","Q1 2017"
"1612","28","Level 2 & 3",">300","NA","Q1 2017"
"1613","28","Level 4 & Above","30 & Below","NA","Q1 2017"
"1614","28","Level 4 & Above",">30 - 100","NA","Q1 2017"
"1615","28","Level 4 & Above",">100 - 300","NA","Q1 2017"
"1616","28","Level 4 & Above",">300","NA","Q1 2017"
"1617","28","B1 & Below","30 & Below","507.82","Q2 2017"
"1618","28","B1 & Below",">30 - 100","222.30","Q2 2017"
"1619","28","B1 & Below",">100 - 300","183.45","Q2 2017"
"1620","28","B1 & Below",">300","NA","Q2 2017"
"1621","28","Level 1","30 & Below","NA","Q2 2017"
"1622","28","Level 1",">30 - 100","198.10","Q2 2017"
"1623","28","Level 1",">100 - 300","NA","Q2 2017"
"1624","28","Level 1",">300","NA","Q2 2017"
"1625","28","Level 2 & 3","30 & Below","NA","Q2 2017"
"1626","28","Level 2 & 3",">30 - 100","240.49","Q2 2017"
"1627","28","Level 2 & 3",">100 - 300","NA","Q2 2017"
"1628","28","Level 2 & 3",">300","NA","Q2 2017"
"1629","28","Level 4 & Above","30 & Below","NA","Q2 2017"
"1630","28","Level 4 & Above",">30 - 100","NA","Q2 2017"
"1631","28","Level 4 & Above",">100 - 300","NA","Q2 2017"
"1632","28","Level 4 & Above",">300","NA","Q2 2017"
"1633","28","B1 & Below","30 & Below","404.27","Q3 2017"
"1634","28","B1 & Below",">30 - 100","243.47","Q3 2017"
"1635","28","B1 & Below",">100 - 300","184.14","Q3 2017"
"1636","28","B1 & Below",">300","NA","Q3 2017"
"1637","28","Level 1","30 & Below","NA","Q3 2017"
"1638","28","Level 1",">30 - 100","120.26","Q3 2017"
"1639","28","Level 1",">100 - 300","183.51","Q3 2017"
"1640","28","Level 1",">300","NA","Q3 2017"
"1641","28","Level 2 & 3","30 & Below","188.14","Q3 2017"
"1642","28","Level 2 & 3",">30 - 100","240.35","Q3 2017"
"1643","28","Level 2 & 3",">100 - 300","109.49","Q3 2017"
"1644","28","Level 2 & 3",">300","NA","Q3 2017"
"1645","28","Level 4 & Above","30 & Below","NA","Q3 2017"
"1646","28","Level 4 & Above",">30 - 100","NA","Q3 2017"
"1647","28","Level 4 & Above",">100 - 300","NA","Q3 2017"
"1648","28","Level 4 & Above",">300","NA","Q3 2017"
"1649","28","B1 & Below","30 & Below","NA","Q4 2017"
"1650","28","B1 & Below",">30 - 100","173.70","Q4 2017"
"1651","28","B1 & Below",">100 - 300","NA","Q4 2017"
"1652","28","B1 & Below",">300","NA","Q4 2017"
"1653","28","Level 1","30 & Below","NA","Q4 2017"
"1654","28","Level 1",">30 - 100","161.89","Q4 2017"
"1655","28","Level 1",">100 - 300","132.53","Q4 2017"
"1656","28","Level 1",">300","NA","Q4 2017"
"1657","28","Level 2 & 3","30 & Below","NA","Q4 2017"
"1658","28","Level 2 & 3",">30 - 100","140.59","Q4 2017"
"1659","28","Level 2 & 3",">100 - 300","83.97","Q4 2017"
"1660","28","Level 2 & 3",">300","NA","Q4 2017"
"1661","28","Level 4 & Above","30 & Below","NA","Q4 2017"
"1662","28","Level 4 & Above",">30 - 100","NA","Q4 2017"
"1663","28","Level 4 & Above",">100 - 300","NA","Q4 2017"
"1664","28","Level 4 & Above",">300","NA","Q4 2017"
"1665","28","B1 & Below","30 & Below","NA","Q1 2018"
"1666","28","B1 & Below",">30 - 100","NA","Q1 2018"
"1667","28","B1 & Below",">100 - 300","NA","Q1 2018"
"1668","28","B1 & Below",">300","NA","Q1 2018"
"1669","28","Level 1","30 & Below","NA","Q1 2018"
"1670","28","Level 1",">30 - 100","91.69","Q1 2018"
"1671","28","Level 1",">100 - 300","NA","Q1 2018"
"1672","28","Level 1",">300","NA","Q1 2018"
"1673","28","Level 2 & 3","30 & Below","NA","Q1 2018"
"1674","28","Level 2 & 3",">30 - 100","NA","Q1 2018"
"1675","28","Level 2 & 3",">100 - 300","110.04","Q1 2018"
"1676","28","Level 2 & 3",">300","NA","Q1 2018"
"1677","28","Level 4 & Above","30 & Below","NA","Q1 2018"
"1678","28","Level 4 & Above",">30 - 100","NA","Q1 2018"
"1679","28","Level 4 & Above",">100 - 300","NA","Q1 2018"
"1680","28","Level 4 & Above",">300","NA","Q1 2018"
"1681","28","B1 & Below","30 & Below","NA","Q2 2018"
"1682","28","B1 & Below",">30 - 100","NA","Q2 2018"
"1683","28","B1 & Below",">100 - 300","NA","Q2 2018"
"1684","28","B1 & Below",">300","NA","Q2 2018"
"1685","28","Level 1","30 & Below","NA","Q2 2018"
"1686","28","Level 1",">30 - 100","NA","Q2 2018"
"1687","28","Level 1",">100 - 300","NA","Q2 2018"
"1688","28","Level 1",">300","NA","Q2 2018"
"1689","28","Level 2 & 3","30 & Below","NA","Q2 2018"
"1690","28","Level 2 & 3",">30 - 100","NA","Q2 2018"
"1691","28","Level 2 & 3",">100 - 300","NA","Q2 2018"
"1692","28","Level 2 & 3",">300","NA","Q2 2018"
"1693","28","Level 4 & Above","30 & Below","NA","Q2 2018"
"1694","28","Level 4 & Above",">30 - 100","NA","Q2 2018"
"1695","28","Level 4 & Above",">100 - 300","NA","Q2 2018"
"1696","28","Level 4 & Above",">300","NA","Q2 2018"
"1697","28","B1 & Below","30 & Below","404.36","Q3 2018"
"1698","28","B1 & Below",">30 - 100","NA","Q3 2018"
"1699","28","B1 & Below",">100 - 300","NA","Q3 2018"
"1700","28","B1 & Below",">300","NA","Q3 2018"
"1701","28","Level 1","30 & Below","NA","Q3 2018"
"1702","28","Level 1",">30 - 100","NA","Q3 2018"
"1703","28","Level 1",">100 - 300","175.75","Q3 2018"
"1704","28","Level 1",">300","NA","Q3 2018"
"1705","28","Level 2 & 3","30 & Below","NA","Q3 2018"
"1706","28","Level 2 & 3",">30 - 100","NA","Q3 2018"
"1707","28","Level 2 & 3",">100 - 300","NA","Q3 2018"
"1708","28","Level 2 & 3",">300","NA","Q3 2018"
"1709","28","Level 4 & Above","30 & Below","NA","Q3 2018"
"1710","28","Level 4 & Above",">30 - 100","NA","Q3 2018"
"1711","28","Level 4 & Above",">100 - 300","NA","Q3 2018"
"1712","28","Level 4 & Above",">300","NA","Q3 2018"
"1713","28","B1 & Below","30 & Below","325.49","Q4 2018"
"1714","28","B1 & Below",">30 - 100","NA","Q4 2018"
"1715","28","B1 & Below",">100 - 300","NA","Q4 2018"
"1716","28","B1 & Below",">300","NA","Q4 2018"
"1717","28","Level 1","30 & Below","48.48","Q4 2018"
"1718","28","Level 1",">30 - 100","142.95","Q4 2018"
"1719","28","Level 1",">100 - 300","NA","Q4 2018"
"1720","28","Level 1",">300","NA","Q4 2018"
"1721","28","Level 2 & 3","30 & Below","NA","Q4 2018"
"1722","28","Level 2 & 3",">30 - 100","NA","Q4 2018"
"1723","28","Level 2 & 3",">100 - 300","120.62","Q4 2018"
"1724","28","Level 2 & 3",">300","NA","Q4 2018"
"1725","28","Level 4 & Above","30 & Below","NA","Q4 2018"
"1726","28","Level 4 & Above",">30 - 100","NA","Q4 2018"
"1727","28","Level 4 & Above",">100 - 300","NA","Q4 2018"
"1728","28","Level 4 & Above",">300","NA","Q4 2018"
"1729","28","B1 & Below","30 & Below","NA","Q1 2019"
"1730","28","B1 & Below",">30 - 100","NA","Q1 2019"
"1731","28","B1 & Below",">100 - 300","NA","Q1 2019"
"1732","28","B1 & Below",">300","NA","Q1 2019"
"1733","28","Level 1","30 & Below","NA","Q1 2019"
"1734","28","Level 1",">30 - 100","NA","Q1 2019"
"1735","28","Level 1",">100 - 300","NA","Q1 2019"
"1736","28","Level 1",">300","NA","Q1 2019"
"1737","28","Level 2 & 3","30 & Below","NA","Q1 2019"
"1738","28","Level 2 & 3",">30 - 100","NA","Q1 2019"
"1739","28","Level 2 & 3",">100 - 300","NA","Q1 2019"
"1740","28","Level 2 & 3",">300","NA","Q1 2019"
"1741","28","Level 4 & Above","30 & Below","NA","Q1 2019"
"1742","28","Level 4 & Above",">30 - 100","NA","Q1 2019"
"1743","28","Level 4 & Above",">100 - 300","NA","Q1 2019"
"1744","28","Level 4 & Above",">300","NA","Q1 2019"
"1745","28","B1 & Below","30 & Below","NA","Q2 2019"
"1746","28","B1 & Below",">30 - 100","NA","Q2 2019"
"1747","28","B1 & Below",">100 - 300","NA","Q2 2019"
"1748","28","B1 & Below",">300","NA","Q2 2019"
"1749","28","Level 1","30 & Below","NA","Q2 2019"
"1750","28","Level 1",">30 - 100","NA","Q2 2019"
"1751","28","Level 1",">100 - 300","NA","Q2 2019"
"1752","28","Level 1",">300","NA","Q2 2019"
"1753","28","Level 2 & 3","30 & Below","NA","Q2 2019"
"1754","28","Level 2 & 3",">30 - 100","NA","Q2 2019"
"1755","28","Level 2 & 3",">100 - 300","NA","Q2 2019"
"1756","28","Level 2 & 3",">300","NA","Q2 2019"
"1757","28","Level 4 & Above","30 & Below","NA","Q2 2019"
"1758","28","Level 4 & Above",">30 - 100","NA","Q2 2019"
"1759","28","Level 4 & Above",">100 - 300","NA","Q2 2019"
"1760","28","Level 4 & Above",">300","NA","Q2 2019"
"1761","28","B1 & Below","30 & Below","428.63","Q3 2019"
"1762","28","B1 & Below",">30 - 100","NA","Q3 2019"
"1763","28","B1 & Below",">100 - 300","NA","Q3 2019"
"1764","28","B1 & Below",">300","NA","Q3 2019"
"1765","28","Level 1","30 & Below","NA","Q3 2019"
"1766","28","Level 1",">30 - 100","108.35","Q3 2019"
"1767","28","Level 1",">100 - 300","NA","Q3 2019"
"1768","28","Level 1",">300","NA","Q3 2019"
"1769","28","Level 2 & 3","30 & Below","NA","Q3 2019"
"1770","28","Level 2 & 3",">30 - 100","NA","Q3 2019"
"1771","28","Level 2 & 3",">100 - 300","NA","Q3 2019"
"1772","28","Level 2 & 3",">300","82.92","Q3 2019"
"1773","28","Level 4 & Above","30 & Below","NA","Q3 2019"
"1774","28","Level 4 & Above",">30 - 100","NA","Q3 2019"
"1775","28","Level 4 & Above",">100 - 300","NA","Q3 2019"
"1776","28","Level 4 & Above",">300","NA","Q3 2019"
"1777","28","B1 & Below","30 & Below","462.73","Q4 2019"
"1778","28","B1 & Below",">30 - 100","NA","Q4 2019"
"1779","28","B1 & Below",">100 - 300","NA","Q4 2019"
"1780","28","B1 & Below",">300","NA","Q4 2019"
"1781","28","Level 1","30 & Below","NA","Q4 2019"
"1782","28","Level 1",">30 - 100","172.11","Q4 2019"
"1783","28","Level 1",">100 - 300","NA","Q4 2019"
"1784","28","Level 1",">300","NA","Q4 2019"
"1785","28","Level 2 & 3","30 & Below","NA","Q4 2019"
"1786","28","Level 2 & 3",">30 - 100","NA","Q4 2019"
"1787","28","Level 2 & 3",">100 - 300","NA","Q4 2019"
"1788","28","Level 2 & 3",">300","NA","Q4 2019"
"1789","28","Level 4 & Above","30 & Below","NA","Q4 2019"
"1790","28","Level 4 & Above",">30 - 100","NA","Q4 2019"
"1791","28","Level 4 & Above",">100 - 300","NA","Q4 2019"
"1792","28","Level 4 & Above",">300","NA","Q4 2019"
"1793","28","B1 & Below","30 & Below","NA","Q1 2020"
"1794","28","B1 & Below",">30 - 100","271.79","Q1 2020"
"1795","28","B1 & Below",">100 - 300","NA","Q1 2020"
"1796","28","B1 & Below",">300","NA","Q1 2020"
"1797","28","Level 1","30 & Below","NA","Q1 2020"
"1798","28","Level 1",">30 - 100","NA","Q1 2020"
"1799","28","Level 1",">100 - 300","NA","Q1 2020"
"1800","28","Level 1",">300","NA","Q1 2020"
"1801","28","Level 2 & 3","30 & Below","NA","Q1 2020"
"1802","28","Level 2 & 3",">30 - 100","NA","Q1 2020"
"1803","28","Level 2 & 3",">100 - 300","NA","Q1 2020"
"1804","28","Level 2 & 3",">300","NA","Q1 2020"
"1805","28","Level 4 & Above","30 & Below","NA","Q1 2020"
"1806","28","Level 4 & Above",">30 - 100","NA","Q1 2020"
"1807","28","Level 4 & Above",">100 - 300","NA","Q1 2020"
"1808","28","Level 4 & Above",">300","NA","Q1 2020"
"1809","28","B1 & Below","30 & Below","506.41","Q2 2020"
"1810","28","B1 & Below",">30 - 100","251.05","Q2 2020"
"1811","28","B1 & Below",">100 - 300","202.05","Q2 2020"
"1812","28","B1 & Below",">300","NA","Q2 2020"
"1813","28","Level 1","30 & Below","NA","Q2 2020"
"1814","28","Level 1",">30 - 100","246.69","Q2 2020"
"1815","28","Level 1",">100 - 300","NA","Q2 2020"
"1816","28","Level 1",">300","NA","Q2 2020"
"1817","28","Level 2 & 3","30 & Below","NA","Q2 2020"
"1818","28","Level 2 & 3",">30 - 100","255.35","Q2 2020"
"1819","28","Level 2 & 3",">100 - 300","NA","Q2 2020"
"1820","28","Level 2 & 3",">300","NA","Q2 2020"
"1821","28","Level 4 & Above","30 & Below","NA","Q2 2020"
"1822","28","Level 4 & Above",">30 - 100","NA","Q2 2020"
"1823","28","Level 4 & Above",">100 - 300","NA","Q2 2020"
"1824","28","Level 4 & Above",">300","NA","Q2 2020"
"1825","28","B1 & Below","30 & Below","NA","Q3 2020"
"1826","28","B1 & Below",">30 - 100","NA","Q3 2020"
"1827","28","B1 & Below",">100 - 300","NA","Q3 2020"
"1828","28","B1 & Below",">300","NA","Q3 2020"
"1829","28","Level 1","30 & Below","259.20","Q3 2020"
"1830","28","Level 1",">30 - 100","NA","Q3 2020"
"1831","28","Level 1",">100 - 300","NA","Q3 2020"
"1832","28","Level 1",">300","NA","Q3 2020"
"1833","28","Level 2 & 3","30 & Below","NA","Q3 2020"
"1834","28","Level 2 & 3",">30 - 100","NA","Q3 2020"
"1835","28","Level 2 & 3",">100 - 300","NA","Q3 2020"
"1836","28","Level 2 & 3",">300","NA","Q3 2020"
"1837","28","Level 4 & Above","30 & Below","NA","Q3 2020"
"1838","28","Level 4 & Above",">30 - 100","NA","Q3 2020"
"1839","28","Level 4 & Above",">100 - 300","NA","Q3 2020"
"1840","28","Level 4 & Above",">300","NA","Q3 2020"
"1841","28","B1 & Below","30 & Below","NA","Q4 2020"
"1842","28","B1 & Below",">30 - 100","223.56","Q4 2020"
"1843","28","B1 & Below",">100 - 300","NA","Q4 2020"
"1844","28","B1 & Below",">300","NA","Q4 2020"
"1845","28","Level 1","30 & Below","NA","Q4 2020"
"1846","28","Level 1",">30 - 100","144.05","Q4 2020"
"1847","28","Level 1",">100 - 300","NA","Q4 2020"
"1848","28","Level 1",">300","NA","Q4 2020"
"1849","28","Level 2 & 3","30 & Below","NA","Q4 2020"
"1850","28","Level 2 & 3",">30 - 100","154.93","Q4 2020"
"1851","28","Level 2 & 3",">100 - 300","NA","Q4 2020"
"1852","28","Level 2 & 3",">300","NA","Q4 2020"
"1853","28","Level 4 & Above","30 & Below","NA","Q4 2020"
"1854","28","Level 4 & Above",">30 - 100","NA","Q4 2020"
"1855","28","Level 4 & Above",">100 - 300","140.14","Q4 2020"
"1856","28","Level 4 & Above",">300","NA","Q4 2020"
"1857","28","B1 & Below","30 & Below","NA","Q1 2021"
"1858","28","B1 & Below",">30 - 100","NA","Q1 2021"
