"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"927","07","Level 4 & Above",">100 - 300","50.42","Q2 2016"
"928","07","Level 4 & Above",">300","NA","Q2 2016"
"929","07","B1 & Below","30 & Below","56.22","Q3 2016"
"930","07","B1 & Below",">30 - 100","79.10","Q3 2016"
"931","07","B1 & Below",">100 - 300","NA","Q3 2016"
"932","07","B1 & Below",">300","NA","Q3 2016"
"933","07","Level 1","30 & Below","89.58","Q3 2016"
"934","07","Level 1",">30 - 100","99.70","Q3 2016"
"935","07","Level 1",">100 - 300","150.69","Q3 2016"
"936","07","Level 1",">300","NA","Q3 2016"
"937","07","Level 2 & 3","30 & Below","59.31","Q3 2016"
"938","07","Level 2 & 3",">30 - 100","51.85","Q3 2016"
"939","07","Level 2 & 3",">100 - 300","56.59","Q3 2016"
"940","07","Level 2 & 3",">300","NA","Q3 2016"
"941","07","Level 4 & Above","30 & Below","60.00","Q3 2016"
"942","07","Level 4 & Above",">30 - 100","62.01","Q3 2016"
"943","07","Level 4 & Above",">100 - 300","37.60","Q3 2016"
"944","07","Level 4 & Above",">300","NA","Q3 2016"
"945","07","B1 & Below","30 & Below","53.33","Q4 2016"
"946","07","B1 & Below",">30 - 100","57.56","Q4 2016"
"947","07","B1 & Below",">100 - 300","NA","Q4 2016"
"948","07","B1 & Below",">300","NA","Q4 2016"
"949","07","Level 1","30 & Below","83.03","Q4 2016"
"950","07","Level 1",">30 - 100","71.79","Q4 2016"
"951","07","Level 1",">100 - 300","67.25","Q4 2016"
"952","07","Level 1",">300","NA","Q4 2016"
"953","07","Level 2 & 3","30 & Below","57.69","Q4 2016"
"954","07","Level 2 & 3",">30 - 100","59.09","Q4 2016"
"955","07","Level 2 & 3",">100 - 300","53.83","Q4 2016"
"956","07","Level 2 & 3",">300","NA","Q4 2016"
"957","07","Level 4 & Above","30 & Below","57.35","Q4 2016"
"958","07","Level 4 & Above",">30 - 100","47.14","Q4 2016"
"959","07","Level 4 & Above",">100 - 300","NA","Q4 2016"
"960","07","Level 4 & Above",">300","NA","Q4 2016"
"961","07","B1 & Below","30 & Below","84.42","Q1 2017"
"962","07","B1 & Below",">30 - 100","75.05","Q1 2017"
"963","07","B1 & Below",">100 - 300","97.25","Q1 2017"
"964","07","B1 & Below",">300","NA","Q1 2017"
"965","07","Level 1","30 & Below","172.45","Q1 2017"
"966","07","Level 1",">30 - 100","102.63","Q1 2017"
"967","07","Level 1",">100 - 300","106.56","Q1 2017"
"968","07","Level 1",">300","NA","Q1 2017"
"969","07","Level 2 & 3","30 & Below","60.00","Q1 2017"
"970","07","Level 2 & 3",">30 - 100","49.77","Q1 2017"
"971","07","Level 2 & 3",">100 - 300","64.66","Q1 2017"
"972","07","Level 2 & 3",">300","NA","Q1 2017"
"973","07","Level 4 & Above","30 & Below","61.11","Q1 2017"
"974","07","Level 4 & Above",">30 - 100","69.50","Q1 2017"
"975","07","Level 4 & Above",">100 - 300","NA","Q1 2017"
"976","07","Level 4 & Above",">300","NA","Q1 2017"
"977","07","B1 & Below","30 & Below","57.67","Q2 2017"
"978","07","B1 & Below",">30 - 100","91.49","Q2 2017"
"979","07","B1 & Below",">100 - 300","NA","Q2 2017"
"980","07","B1 & Below",">300","NA","Q2 2017"
"981","07","Level 1","30 & Below","100.00","Q2 2017"
"982","07","Level 1",">30 - 100","96.90","Q2 2017"
"983","07","Level 1",">100 - 300","51.11","Q2 2017"
"984","07","Level 1",">300","NA","Q2 2017"
"985","07","Level 2 & 3","30 & Below","59.57","Q2 2017"
"986","07","Level 2 & 3",">30 - 100","58.11","Q2 2017"
"987","07","Level 2 & 3",">100 - 300","49.51","Q2 2017"
"988","07","Level 2 & 3",">300","65.43","Q2 2017"
"989","07","Level 4 & Above","30 & Below","75.00","Q2 2017"
"990","07","Level 4 & Above",">30 - 100","69.70","Q2 2017"
"991","07","Level 4 & Above",">100 - 300","64.59","Q2 2017"
"992","07","Level 4 & Above",">300","NA","Q2 2017"
"993","07","B1 & Below","30 & Below","251.06","Q3 2017"
"994","07","B1 & Below",">30 - 100","54.25","Q3 2017"
"995","07","B1 & Below",">100 - 300","67.84","Q3 2017"
"996","07","B1 & Below",">300","NA","Q3 2017"
"997","07","Level 1","30 & Below","86.19","Q3 2017"
"998","07","Level 1",">30 - 100","90.55","Q3 2017"
"999","07","Level 1",">100 - 300","129.18","Q3 2017"
"1000","07","Level 1",">300","NA","Q3 2017"
"1001","07","Level 2 & 3","30 & Below","55.46","Q3 2017"
"1002","07","Level 2 & 3",">30 - 100","59.00","Q3 2017"
"1003","07","Level 2 & 3",">100 - 300","66.82","Q3 2017"
"1004","07","Level 2 & 3",">300","82.73","Q3 2017"
"1005","07","Level 4 & Above","30 & Below","58.13","Q3 2017"
"1006","07","Level 4 & Above",">30 - 100","50.00","Q3 2017"
"1007","07","Level 4 & Above",">100 - 300","NA","Q3 2017"
"1008","07","Level 4 & Above",">300","NA","Q3 2017"
"1009","07","B1 & Below","30 & Below","49.57","Q4 2017"
"1010","07","B1 & Below",">30 - 100","65.17","Q4 2017"
"1011","07","B1 & Below",">100 - 300","NA","Q4 2017"
"1012","07","B1 & Below",">300","NA","Q4 2017"
"1013","07","Level 1","30 & Below","95.24","Q4 2017"
"1014","07","Level 1",">30 - 100","89.22","Q4 2017"
"1015","07","Level 1",">100 - 300","145.82","Q4 2017"
"1016","07","Level 1",">300","NA","Q4 2017"
"1017","07","Level 2 & 3","30 & Below","68.97","Q4 2017"
"1018","07","Level 2 & 3",">30 - 100","52.17","Q4 2017"
"1019","07","Level 2 & 3",">100 - 300","58.66","Q4 2017"
"1020","07","Level 2 & 3",">300","81.08","Q4 2017"
"1021","07","Level 4 & Above","30 & Below","68.97","Q4 2017"
"1022","07","Level 4 & Above",">30 - 100","80.77","Q4 2017"
"1023","07","Level 4 & Above",">100 - 300","59.45","Q4 2017"
"1024","07","Level 4 & Above",">300","NA","Q4 2017"
"1025","07","B1 & Below","30 & Below","NA","Q1 2018"
"1026","07","B1 & Below",">30 - 100","68.57","Q1 2018"
"1027","07","B1 & Below",">100 - 300","NA","Q1 2018"
"1028","07","B1 & Below",">300","NA","Q1 2018"
"1029","07","Level 1","30 & Below","105.56","Q1 2018"
"1030","07","Level 1",">30 - 100","88.81","Q1 2018"
"1031","07","Level 1",">100 - 300","115.38","Q1 2018"
"1032","07","Level 1",">300","NA","Q1 2018"
"1033","07","Level 2 & 3","30 & Below","70.22","Q1 2018"
"1034","07","Level 2 & 3",">30 - 100","58.90","Q1 2018"
"1035","07","Level 2 & 3",">100 - 300","51.66","Q1 2018"
"1036","07","Level 2 & 3",">300","NA","Q1 2018"
"1037","07","Level 4 & Above","30 & Below","56.79","Q1 2018"
"1038","07","Level 4 & Above",">30 - 100","62.21","Q1 2018"
"1039","07","Level 4 & Above",">100 - 300","48.90","Q1 2018"
"1040","07","Level 4 & Above",">300","NA","Q1 2018"
"1041","07","B1 & Below","30 & Below","39.34","Q2 2018"
"1042","07","B1 & Below",">30 - 100","108.33","Q2 2018"
"1043","07","B1 & Below",">100 - 300","NA","Q2 2018"
"1044","07","B1 & Below",">300","NA","Q2 2018"
"1045","07","Level 1","30 & Below","112.00","Q2 2018"
"1046","07","Level 1",">30 - 100","113.01","Q2 2018"
"1047","07","Level 1",">100 - 300","145.52","Q2 2018"
"1048","07","Level 1",">300","NA","Q2 2018"
"1049","07","Level 2 & 3","30 & Below","63.64","Q2 2018"
"1050","07","Level 2 & 3",">30 - 100","60.32","Q2 2018"
"1051","07","Level 2 & 3",">100 - 300","54.90","Q2 2018"
"1052","07","Level 2 & 3",">300","NA","Q2 2018"
"1053","07","Level 4 & Above","30 & Below","59.13","Q2 2018"
"1054","07","Level 4 & Above",">30 - 100","55.16","Q2 2018"
"1055","07","Level 4 & Above",">100 - 300","160.22","Q2 2018"
"1056","07","Level 4 & Above",">300","55.98","Q2 2018"
"1057","07","B1 & Below","30 & Below","42.64","Q3 2018"
"1058","07","B1 & Below",">30 - 100","72.05","Q3 2018"
"1059","07","B1 & Below",">100 - 300","NA","Q3 2018"
"1060","07","B1 & Below",">300","NA","Q3 2018"
"1061","07","Level 1","30 & Below","86.15","Q3 2018"
"1062","07","Level 1",">30 - 100","85.71","Q3 2018"
"1063","07","Level 1",">100 - 300","134.58","Q3 2018"
"1064","07","Level 1",">300","85.35","Q3 2018"
"1065","07","Level 2 & 3","30 & Below","72.36","Q3 2018"
"1066","07","Level 2 & 3",">30 - 100","57.08","Q3 2018"
"1067","07","Level 2 & 3",">100 - 300","NA","Q3 2018"
"1068","07","Level 2 & 3",">300","89.17","Q3 2018"
"1069","07","Level 4 & Above","30 & Below","51.92","Q3 2018"
"1070","07","Level 4 & Above",">30 - 100","53.22","Q3 2018"
"1071","07","Level 4 & Above",">100 - 300","78.19","Q3 2018"
"1072","07","Level 4 & Above",">300","61.05","Q3 2018"
"1073","07","B1 & Below","30 & Below","55.13","Q4 2018"
"1074","07","B1 & Below",">30 - 100","63.73","Q4 2018"
"1075","07","B1 & Below",">100 - 300","91.22","Q4 2018"
"1076","07","B1 & Below",">300","NA","Q4 2018"
"1077","07","Level 1","30 & Below","93.33","Q4 2018"
"1078","07","Level 1",">30 - 100","88.43","Q4 2018"
"1079","07","Level 1",">100 - 300","91.49","Q4 2018"
"1080","07","Level 1",">300","43.53","Q4 2018"
"1081","07","Level 2 & 3","30 & Below","82.72","Q4 2018"
"1082","07","Level 2 & 3",">30 - 100","53.53","Q4 2018"
"1083","07","Level 2 & 3",">100 - 300","48.86","Q4 2018"
"1084","07","Level 2 & 3",">300","71.79","Q4 2018"
"1085","07","Level 4 & Above","30 & Below","49.00","Q4 2018"
"1086","07","Level 4 & Above",">30 - 100","60.61","Q4 2018"
"1087","07","Level 4 & Above",">100 - 300","103.32","Q4 2018"
"1088","07","Level 4 & Above",">300","NA","Q4 2018"
"1089","07","B1 & Below","30 & Below","81.97","Q1 2019"
"1090","07","B1 & Below",">30 - 100","69.32","Q1 2019"
"1091","07","B1 & Below",">100 - 300","100.00","Q1 2019"
"1092","07","B1 & Below",">300","NA","Q1 2019"
"1093","07","Level 1","30 & Below","82.34","Q1 2019"
"1094","07","Level 1",">30 - 100","110.28","Q1 2019"
"1095","07","Level 1",">100 - 300","207.46","Q1 2019"
"1096","07","Level 1",">300","NA","Q1 2019"
"1097","07","Level 2 & 3","30 & Below","77.27","Q1 2019"
"1098","07","Level 2 & 3",">30 - 100","56.82","Q1 2019"
"1099","07","Level 2 & 3",">100 - 300","63.82","Q1 2019"
"1100","07","Level 2 & 3",">300","51.87","Q1 2019"
"1101","07","Level 4 & Above","30 & Below","74.18","Q1 2019"
"1102","07","Level 4 & Above",">30 - 100","67.34","Q1 2019"
"1103","07","Level 4 & Above",">100 - 300","NA","Q1 2019"
"1104","07","Level 4 & Above",">300","NA","Q1 2019"
"1105","07","B1 & Below","30 & Below","60.41","Q2 2019"
"1106","07","B1 & Below",">30 - 100","69.56","Q2 2019"
"1107","07","B1 & Below",">100 - 300","118.40","Q2 2019"
"1108","07","B1 & Below",">300","NA","Q2 2019"
"1109","07","Level 1","30 & Below","113.79","Q2 2019"
"1110","07","Level 1",">30 - 100","102.26","Q2 2019"
"1111","07","Level 1",">100 - 300","138.89","Q2 2019"
"1112","07","Level 1",">300","NA","Q2 2019"
"1113","07","Level 2 & 3","30 & Below","59.64","Q2 2019"
"1114","07","Level 2 & 3",">30 - 100","78.47","Q2 2019"
"1115","07","Level 2 & 3",">100 - 300","147.55","Q2 2019"
"1116","07","Level 2 & 3",">300","73.26","Q2 2019"
"1117","07","Level 4 & Above","30 & Below","47.80","Q2 2019"
"1118","07","Level 4 & Above",">30 - 100","73.86","Q2 2019"
"1119","07","Level 4 & Above",">100 - 300","81.53","Q2 2019"
"1120","07","Level 4 & Above",">300","NA","Q2 2019"
"1121","07","B1 & Below","30 & Below","102.21","Q3 2019"
"1122","07","B1 & Below",">30 - 100","94.22","Q3 2019"
"1123","07","B1 & Below",">100 - 300","106.05","Q3 2019"
"1124","07","B1 & Below",">300","NA","Q3 2019"
"1125","07","Level 1","30 & Below","80.77","Q3 2019"
"1126","07","Level 1",">30 - 100","103.41","Q3 2019"
"1127","07","Level 1",">100 - 300","109.20","Q3 2019"
"1128","07","Level 1",">300","NA","Q3 2019"
"1129","07","Level 2 & 3","30 & Below","52.78","Q3 2019"
"1130","07","Level 2 & 3",">30 - 100","52.35","Q3 2019"
"1131","07","Level 2 & 3",">100 - 300","72.90","Q3 2019"
"1132","07","Level 2 & 3",">300","NA","Q3 2019"
"1133","07","Level 4 & Above","30 & Below","50.00","Q3 2019"
"1134","07","Level 4 & Above",">30 - 100","94.53","Q3 2019"
"1135","07","Level 4 & Above",">100 - 300","39.16","Q3 2019"
"1136","07","Level 4 & Above",">300","NA","Q3 2019"
"1137","07","B1 & Below","30 & Below","46.90","Q4 2019"
"1138","07","B1 & Below",">30 - 100","98.93","Q4 2019"
"1139","07","B1 & Below",">100 - 300","135.18","Q4 2019"
"1140","07","B1 & Below",">300","NA","Q4 2019"
"1141","07","Level 1","30 & Below","90.65","Q4 2019"
"1142","07","Level 1",">30 - 100","83.41","Q4 2019"
"1143","07","Level 1",">100 - 300","167.76","Q4 2019"
"1144","07","Level 1",">300","NA","Q4 2019"
"1145","07","Level 2 & 3","30 & Below","52.81","Q4 2019"
"1146","07","Level 2 & 3",">30 - 100","52.67","Q4 2019"
"1147","07","Level 2 & 3",">100 - 300","61.38","Q4 2019"
"1148","07","Level 2 & 3",">300","NA","Q4 2019"
"1149","07","Level 4 & Above","30 & Below","41.18","Q4 2019"
"1150","07","Level 4 & Above",">30 - 100","57.69","Q4 2019"
"1151","07","Level 4 & Above",">100 - 300","32.19","Q4 2019"
"1152","07","Level 4 & Above",">300","NA","Q4 2019"
"1153","07","B1 & Below","30 & Below","464.29","Q1 2020"
"1154","07","B1 & Below",">30 - 100","69.65","Q1 2020"
"1155","07","B1 & Below",">100 - 300","NA","Q1 2020"
"1156","07","B1 & Below",">300","NA","Q1 2020"
"1157","07","Level 1","30 & Below","113.33","Q1 2020"
"1158","07","Level 1",">30 - 100","102.70","Q1 2020"
"1159","07","Level 1",">100 - 300","97.06","Q1 2020"
"1160","07","Level 1",">300","NA","Q1 2020"
"1161","07","Level 2 & 3","30 & Below","92.86","Q1 2020"
"1162","07","Level 2 & 3",">30 - 100","62.44","Q1 2020"
"1163","07","Level 2 & 3",">100 - 300","89.91","Q1 2020"
"1164","07","Level 2 & 3",">300","NA","Q1 2020"
"1165","07","Level 4 & Above","30 & Below","83.86","Q1 2020"
"1166","07","Level 4 & Above",">30 - 100","81.72","Q1 2020"
"1167","07","Level 4 & Above",">100 - 300","84.30","Q1 2020"
"1168","07","Level 4 & Above",">300","NA","Q1 2020"
"1169","07","B1 & Below","30 & Below","NA","Q2 2020"
"1170","07","B1 & Below",">30 - 100","85.71","Q2 2020"
"1171","07","B1 & Below",">100 - 300","NA","Q2 2020"
"1172","07","B1 & Below",">300","NA","Q2 2020"
"1173","07","Level 1","30 & Below","116.35","Q2 2020"
"1174","07","Level 1",">30 - 100","85.25","Q2 2020"
"1175","07","Level 1",">100 - 300","101.49","Q2 2020"
"1176","07","Level 1",">300","NA","Q2 2020"
"1177","07","Level 2 & 3","30 & Below","125.00","Q2 2020"
"1178","07","Level 2 & 3",">30 - 100","67.51","Q2 2020"
"1179","07","Level 2 & 3",">100 - 300","34.31","Q2 2020"
"1180","07","Level 2 & 3",">300","NA","Q2 2020"
"1181","07","Level 4 & Above","30 & Below","56.00","Q2 2020"
"1182","07","Level 4 & Above",">30 - 100","90.41","Q2 2020"
"1183","07","Level 4 & Above",">100 - 300","90.44","Q2 2020"
"1184","07","Level 4 & Above",">300","NA","Q2 2020"
"1185","07","B1 & Below","30 & Below","44.44","Q3 2020"
"1186","07","B1 & Below",">30 - 100","44.17","Q3 2020"
"1187","07","B1 & Below",">100 - 300","NA","Q3 2020"
"1188","07","B1 & Below",">300","NA","Q3 2020"
"1189","07","Level 1","30 & Below","100.00","Q3 2020"
"1190","07","Level 1",">30 - 100","84.62","Q3 2020"
"1191","07","Level 1",">100 - 300","131.63","Q3 2020"
"1192","07","Level 1",">300","NA","Q3 2020"
"1193","07","Level 2 & 3","30 & Below","63.03","Q3 2020"
"1194","07","Level 2 & 3",">30 - 100","54.77","Q3 2020"
"1195","07","Level 2 & 3",">100 - 300","43.10","Q3 2020"
"1196","07","Level 2 & 3",">300","112.92","Q3 2020"
"1197","07","Level 4 & Above","30 & Below","66.59","Q3 2020"
"1198","07","Level 4 & Above",">30 - 100","50.00","Q3 2020"
"1199","07","Level 4 & Above",">100 - 300","58.41","Q3 2020"
"1200","07","Level 4 & Above",">300","NA","Q3 2020"
"1201","07","B1 & Below","30 & Below","43.76","Q4 2020"
"1202","07","B1 & Below",">30 - 100","49.91","Q4 2020"
"1203","07","B1 & Below",">100 - 300","NA","Q4 2020"
"1204","07","B1 & Below",">300","NA","Q4 2020"
"1205","07","Level 1","30 & Below","80.00","Q4 2020"
"1206","07","Level 1",">30 - 100","75.95","Q4 2020"
"1207","07","Level 1",">100 - 300","98.66","Q4 2020"
"1208","07","Level 1",">300","NA","Q4 2020"
"1209","07","Level 2 & 3","30 & Below","52.25","Q4 2020"
"1210","07","Level 2 & 3",">30 - 100","54.05","Q4 2020"
"1211","07","Level 2 & 3",">100 - 300","42.61","Q4 2020"
"1212","07","Level 2 & 3",">300","NA","Q4 2020"
"1213","07","Level 4 & Above","30 & Below","36.67","Q4 2020"
"1214","07","Level 4 & Above",">30 - 100","68.40","Q4 2020"
"1215","07","Level 4 & Above",">100 - 300","124.12","Q4 2020"
"1216","07","Level 4 & Above",">300","NA","Q4 2020"
"1217","07","B1 & Below","30 & Below","76.21","Q1 2021"
"1218","07","B1 & Below",">30 - 100","56.87","Q1 2021"
"1219","07","B1 & Below",">100 - 300","NA","Q1 2021"
"1220","07","B1 & Below",">300","NA","Q1 2021"
"1221","07","Level 1","30 & Below","117.74","Q1 2021"
"1222","07","Level 1",">30 - 100","86.06","Q1 2021"
"1223","07","Level 1",">100 - 300","123.64","Q1 2021"
"1224","07","Level 1",">300","NA","Q1 2021"
"1225","07","Level 2 & 3","30 & Below","85.19","Q1 2021"
"1226","07","Level 2 & 3",">30 - 100","60.26","Q1 2021"
"1227","07","Level 2 & 3",">100 - 300","91.12","Q1 2021"
"1228","07","Level 2 & 3",">300","81.01","Q1 2021"
"1229","07","Level 4 & Above","30 & Below","52.19","Q1 2021"
"1230","07","Level 4 & Above",">30 - 100","64.10","Q1 2021"
"1231","07","Level 4 & Above",">100 - 300","53.82","Q1 2021"
"1232","07","Level 4 & Above",">300","41.55","Q1 2021"
"1233","07","B1 & Below","30 & Below","44.44","Q2 2021"
"1234","07","B1 & Below",">30 - 100","59.69","Q2 2021"
"1235","07","B1 & Below",">100 - 300","NA","Q2 2021"
"1236","07","B1 & Below",">300","NA","Q2 2021"
"1237","07","Level 1","30 & Below","104.17","Q2 2021"
"1238","07","Level 1",">30 - 100","90.06","Q2 2021"
"1239","07","Level 1",">100 - 300","118.40","Q2 2021"
"1240","07","Level 1",">300","NA","Q2 2021"
"1241","07","Level 2 & 3","30 & Below","75.16","Q2 2021"
"1242","07","Level 2 & 3",">30 - 100","73.75","Q2 2021"
"1243","07","Level 2 & 3",">100 - 300","NA","Q2 2021"
"1244","07","Level 2 & 3",">300","NA","Q2 2021"
"1245","07","Level 4 & Above","30 & Below","47.37","Q2 2021"
"1246","07","Level 4 & Above",">30 - 100","52.80","Q2 2021"
"1247","07","Level 4 & Above",">100 - 300","112.82","Q2 2021"
"1248","07","Level 4 & Above",">300","109.56","Q2 2021"
"1249","07","B1 & Below","30 & Below","66.25","Q3 2021"
"1250","07","B1 & Below",">30 - 100","50.29","Q3 2021"
"1251","07","B1 & Below",">100 - 300","30.67","Q3 2021"
"1252","07","B1 & Below",">300","NA","Q3 2021"
"1253","07","Level 1","30 & Below","100.00","Q3 2021"
"1254","07","Level 1",">30 - 100","82.54","Q3 2021"
"1255","07","Level 1",">100 - 300","125.57","Q3 2021"
"1256","07","Level 1",">300","NA","Q3 2021"
"1257","07","Level 2 & 3","30 & Below","50.86","Q3 2021"
"1258","07","Level 2 & 3",">30 - 100","58.54","Q3 2021"
"1259","07","Level 2 & 3",">100 - 300","52.71","Q3 2021"
"1260","07","Level 2 & 3",">300","NA","Q3 2021"
"1261","07","Level 4 & Above","30 & Below","57.38","Q3 2021"
"1262","07","Level 4 & Above",">30 - 100","64.25","Q3 2021"
"1263","07","Level 4 & Above",">100 - 300","43.20","Q3 2021"
"1264","07","Level 4 & Above",">300","NA","Q3 2021"
"1265","07","B1 & Below","30 & Below","69.57","Q4 2021"
"1266","07","B1 & Below",">30 - 100","57.92","Q4 2021"
"1267","07","B1 & Below",">100 - 300","27.17","Q4 2021"
"1268","07","B1 & Below",">300","NA","Q4 2021"
"1269","07","Level 1","30 & Below","83.33","Q4 2021"
"1270","07","Level 1",">30 - 100","79.57","Q4 2021"
"1271","07","Level 1",">100 - 300","78.11","Q4 2021"
"1272","07","Level 1",">300","167.80","Q4 2021"
"1273","07","Level 2 & 3","30 & Below","57.14","Q4 2021"
"1274","07","Level 2 & 3",">30 - 100","56.73","Q4 2021"
"1275","07","Level 2 & 3",">100 - 300","49.11","Q4 2021"
"1276","07","Level 2 & 3",">300","NA","Q4 2021"
"1277","07","Level 4 & Above","30 & Below","47.37","Q4 2021"
"1278","07","Level 4 & Above",">30 - 100","57.17","Q4 2021"
"1279","07","Level 4 & Above",">100 - 300","61.42","Q4 2021"
"1280","07","Level 4 & Above",">300","NA","Q4 2021"
"1281","08","B1 & Below","30 & Below","NA","Q1 2012"
"1282","08","B1 & Below",">30 - 100","NA","Q1 2012"
"1283","08","B1 & Below",">100 - 300","NA","Q1 2012"
"1284","08","B1 & Below",">300","NA","Q1 2012"
"1285","08","Level 1","30 & Below","234.18","Q1 2012"
"1286","08","Level 1",">30 - 100","66.15","Q1 2012"
"1287","08","Level 1",">100 - 300","NA","Q1 2012"
"1288","08","Level 1",">300","NA","Q1 2012"
"1289","08","Level 2 & 3","30 & Below","91.29","Q1 2012"
"1290","08","Level 2 & 3",">30 - 100","67.84","Q1 2012"
"1291","08","Level 2 & 3",">100 - 300","NA","Q1 2012"
"1292","08","Level 2 & 3",">300","NA","Q1 2012"
"1293","08","Level 4 & Above","30 & Below","NA","Q1 2012"
"1294","08","Level 4 & Above",">30 - 100","NA","Q1 2012"
"1295","08","Level 4 & Above",">100 - 300","NA","Q1 2012"
"1296","08","Level 4 & Above",">300","NA","Q1 2012"
"1297","08","B1 & Below","30 & Below","NA","Q2 2012"
"1298","08","B1 & Below",">30 - 100","103.77","Q2 2012"
"1299","08","B1 & Below",">100 - 300","NA","Q2 2012"
"1300","08","B1 & Below",">300","NA","Q2 2012"
"1301","08","Level 1","30 & Below","110.17","Q2 2012"
"1302","08","Level 1",">30 - 100","65.88","Q2 2012"
"1303","08","Level 1",">100 - 300","NA","Q2 2012"
"1304","08","Level 1",">300","NA","Q2 2012"
"1305","08","Level 2 & 3","30 & Below","NA","Q2 2012"
"1306","08","Level 2 & 3",">30 - 100","43.01","Q2 2012"
"1307","08","Level 2 & 3",">100 - 300","NA","Q2 2012"
"1308","08","Level 2 & 3",">300","NA","Q2 2012"
"1309","08","Level 4 & Above","30 & Below","NA","Q2 2012"
"1310","08","Level 4 & Above",">30 - 100","NA","Q2 2012"
"1311","08","Level 4 & Above",">100 - 300","NA","Q2 2012"
"1312","08","Level 4 & Above",">300","NA","Q2 2012"
"1313","08","B1 & Below","30 & Below","NA","Q3 2012"
"1314","08","B1 & Below",">30 - 100","NA","Q3 2012"
"1315","08","B1 & Below",">100 - 300","NA","Q3 2012"
"1316","08","B1 & Below",">300","NA","Q3 2012"
"1317","08","Level 1","30 & Below","235.15","Q3 2012"
"1318","08","Level 1",">30 - 100","70.03","Q3 2012"
"1319","08","Level 1",">100 - 300","NA","Q3 2012"
"1320","08","Level 1",">300","NA","Q3 2012"
"1321","08","Level 2 & 3","30 & Below","52.75","Q3 2012"
"1322","08","Level 2 & 3",">30 - 100","44.20","Q3 2012"
"1323","08","Level 2 & 3",">100 - 300","NA","Q3 2012"
"1324","08","Level 2 & 3",">300","NA","Q3 2012"
"1325","08","Level 4 & Above","30 & Below","NA","Q3 2012"
"1326","08","Level 4 & Above",">30 - 100","NA","Q3 2012"
"1327","08","Level 4 & Above",">100 - 300","NA","Q3 2012"
"1328","08","Level 4 & Above",">300","NA","Q3 2012"
"1329","08","B1 & Below","30 & Below","NA","Q4 2012"
"1330","08","B1 & Below",">30 - 100","NA","Q4 2012"
"1331","08","B1 & Below",">100 - 300","NA","Q4 2012"
"1332","08","B1 & Below",">300","NA","Q4 2012"
"1333","08","Level 1","30 & Below","103.65","Q4 2012"
"1334","08","Level 1",">30 - 100","81.44","Q4 2012"
"1335","08","Level 1",">100 - 300","96.84","Q4 2012"
"1336","08","Level 1",">300","NA","Q4 2012"
"1337","08","Level 2 & 3","30 & Below","47.83","Q4 2012"
"1338","08","Level 2 & 3",">30 - 100","41.12","Q4 2012"
"1339","08","Level 2 & 3",">100 - 300","43.31","Q4 2012"
"1340","08","Level 2 & 3",">300","NA","Q4 2012"
"1341","08","Level 4 & Above","30 & Below","NA","Q4 2012"
"1342","08","Level 4 & Above",">30 - 100","NA","Q4 2012"
"1343","08","Level 4 & Above",">100 - 300","NA","Q4 2012"
"1344","08","Level 4 & Above",">300","NA","Q4 2012"
"1345","08","B1 & Below","30 & Below","NA","Q1 2013"
"1346","08","B1 & Below",">30 - 100","NA","Q1 2013"
"1347","08","B1 & Below",">100 - 300","NA","Q1 2013"
"1348","08","B1 & Below",">300","NA","Q1 2013"
"1349","08","Level 1","30 & Below","109.59","Q1 2013"
"1350","08","Level 1",">30 - 100","64.17","Q1 2013"
"1351","08","Level 1",">100 - 300","NA","Q1 2013"
"1352","08","Level 1",">300","NA","Q1 2013"
"1353","08","Level 2 & 3","30 & Below","56.95","Q1 2013"
"1354","08","Level 2 & 3",">30 - 100","35.94","Q1 2013"
"1355","08","Level 2 & 3",">100 - 300","NA","Q1 2013"
"1356","08","Level 2 & 3",">300","NA","Q1 2013"
"1357","08","Level 4 & Above","30 & Below","NA","Q1 2013"
"1358","08","Level 4 & Above",">30 - 100","NA","Q1 2013"
"1359","08","Level 4 & Above",">100 - 300","NA","Q1 2013"
"1360","08","Level 4 & Above",">300","NA","Q1 2013"
"1361","08","B1 & Below","30 & Below","NA","Q2 2013"
"1362","08","B1 & Below",">30 - 100","78.08","Q2 2013"
"1363","08","B1 & Below",">100 - 300","NA","Q2 2013"
"1364","08","B1 & Below",">300","NA","Q2 2013"
"1365","08","Level 1","30 & Below","205.06","Q2 2013"
"1366","08","Level 1",">30 - 100","65.20","Q2 2013"
"1367","08","Level 1",">100 - 300","NA","Q2 2013"
"1368","08","Level 1",">300","NA","Q2 2013"
"1369","08","Level 2 & 3","30 & Below","NA","Q2 2013"
"1370","08","Level 2 & 3",">30 - 100","36.73","Q2 2013"
"1371","08","Level 2 & 3",">100 - 300","NA","Q2 2013"
"1372","08","Level 2 & 3",">300","NA","Q2 2013"
"1373","08","Level 4 & Above","30 & Below","NA","Q2 2013"
"1374","08","Level 4 & Above",">30 - 100","NA","Q2 2013"
"1375","08","Level 4 & Above",">100 - 300","NA","Q2 2013"
"1376","08","Level 4 & Above",">300","NA","Q2 2013"
"1377","08","B1 & Below","30 & Below","NA","Q3 2013"
"1378","08","B1 & Below",">30 - 100","NA","Q3 2013"
