"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"1374","03","Level 4 & Above",">30 - 100","NA","Q2 2013"
"1375","03","Level 4 & Above",">100 - 300","NA","Q2 2013"
"1376","03","Level 4 & Above",">300","NA","Q2 2013"
"1377","03","B1 & Below","30 & Below","62.50","Q3 2013"
"1378","03","B1 & Below",">30 - 100","NA","Q3 2013"
"1379","03","B1 & Below",">100 - 300","NA","Q3 2013"
"1380","03","B1 & Below",">300","NA","Q3 2013"
"1381","03","Level 1","30 & Below","62.50","Q3 2013"
"1382","03","Level 1",">30 - 100","139.24","Q3 2013"
"1383","03","Level 1",">100 - 300","NA","Q3 2013"
"1384","03","Level 1",">300","NA","Q3 2013"
"1385","03","Level 2 & 3","30 & Below","98.80","Q3 2013"
"1386","03","Level 2 & 3",">30 - 100","118.35","Q3 2013"
"1387","03","Level 2 & 3",">100 - 300","NA","Q3 2013"
"1388","03","Level 2 & 3",">300","NA","Q3 2013"
"1389","03","Level 4 & Above","30 & Below","NA","Q3 2013"
"1390","03","Level 4 & Above",">30 - 100","NA","Q3 2013"
"1391","03","Level 4 & Above",">100 - 300","NA","Q3 2013"
"1392","03","Level 4 & Above",">300","NA","Q3 2013"
"1393","03","B1 & Below","30 & Below","NA","Q4 2013"
"1394","03","B1 & Below",">30 - 100","NA","Q4 2013"
"1395","03","B1 & Below",">100 - 300","NA","Q4 2013"
"1396","03","B1 & Below",">300","NA","Q4 2013"
"1397","03","Level 1","30 & Below","192.31","Q4 2013"
"1398","03","Level 1",">30 - 100","158.94","Q4 2013"
"1399","03","Level 1",">100 - 300","65.10","Q4 2013"
"1400","03","Level 1",">300","80.22","Q4 2013"
"1401","03","Level 2 & 3","30 & Below","105.41","Q4 2013"
"1402","03","Level 2 & 3",">30 - 100","51.61","Q4 2013"
"1403","03","Level 2 & 3",">100 - 300","NA","Q4 2013"
"1404","03","Level 2 & 3",">300","NA","Q4 2013"
"1405","03","Level 4 & Above","30 & Below","NA","Q4 2013"
"1406","03","Level 4 & Above",">30 - 100","NA","Q4 2013"
"1407","03","Level 4 & Above",">100 - 300","NA","Q4 2013"
"1408","03","Level 4 & Above",">300","NA","Q4 2013"
"1409","03","B1 & Below","30 & Below","182.75","Q1 2014"
"1410","03","B1 & Below",">30 - 100","232.55","Q1 2014"
"1411","03","B1 & Below",">100 - 300","72.01","Q1 2014"
"1412","03","B1 & Below",">300","NA","Q1 2014"
"1413","03","Level 1","30 & Below","148.15","Q1 2014"
"1414","03","Level 1",">30 - 100","201.32","Q1 2014"
"1415","03","Level 1",">100 - 300","123.80","Q1 2014"
"1416","03","Level 1",">300","NA","Q1 2014"
"1417","03","Level 2 & 3","30 & Below","111.54","Q1 2014"
"1418","03","Level 2 & 3",">30 - 100","NA","Q1 2014"
"1419","03","Level 2 & 3",">100 - 300","NA","Q1 2014"
"1420","03","Level 2 & 3",">300","NA","Q1 2014"
"1421","03","Level 4 & Above","30 & Below","NA","Q1 2014"
"1422","03","Level 4 & Above",">30 - 100","NA","Q1 2014"
"1423","03","Level 4 & Above",">100 - 300","NA","Q1 2014"
"1424","03","Level 4 & Above",">300","NA","Q1 2014"
"1425","03","B1 & Below","30 & Below","279.90","Q2 2014"
"1426","03","B1 & Below",">30 - 100","39.47","Q2 2014"
"1427","03","B1 & Below",">100 - 300","NA","Q2 2014"
"1428","03","B1 & Below",">300","NA","Q2 2014"
"1429","03","Level 1","30 & Below","328.35","Q2 2014"
"1430","03","Level 1",">30 - 100","200.91","Q2 2014"
"1431","03","Level 1",">100 - 300","NA","Q2 2014"
"1432","03","Level 1",">300","NA","Q2 2014"
"1433","03","Level 2 & 3","30 & Below","124.17","Q2 2014"
"1434","03","Level 2 & 3",">30 - 100","147.15","Q2 2014"
"1435","03","Level 2 & 3",">100 - 300","NA","Q2 2014"
"1436","03","Level 2 & 3",">300","NA","Q2 2014"
"1437","03","Level 4 & Above","30 & Below","NA","Q2 2014"
"1438","03","Level 4 & Above",">30 - 100","NA","Q2 2014"
"1439","03","Level 4 & Above",">100 - 300","NA","Q2 2014"
"1440","03","Level 4 & Above",">300","NA","Q2 2014"
"1441","03","B1 & Below","30 & Below","134.87","Q3 2014"
"1442","03","B1 & Below",">30 - 100","84.71","Q3 2014"
"1443","03","B1 & Below",">100 - 300","73.17","Q3 2014"
"1444","03","B1 & Below",">300","NA","Q3 2014"
"1445","03","Level 1","30 & Below","114.29","Q3 2014"
"1446","03","Level 1",">30 - 100","93.75","Q3 2014"
"1447","03","Level 1",">100 - 300","169.21","Q3 2014"
"1448","03","Level 1",">300","NA","Q3 2014"
"1449","03","Level 2 & 3","30 & Below","85.90","Q3 2014"
"1450","03","Level 2 & 3",">30 - 100","146.48","Q3 2014"
"1451","03","Level 2 & 3",">100 - 300","NA","Q3 2014"
"1452","03","Level 2 & 3",">300","NA","Q3 2014"
"1453","03","Level 4 & Above","30 & Below","NA","Q3 2014"
"1454","03","Level 4 & Above",">30 - 100","NA","Q3 2014"
"1455","03","Level 4 & Above",">100 - 300","NA","Q3 2014"
"1456","03","Level 4 & Above",">300","NA","Q3 2014"
"1457","03","B1 & Below","30 & Below","124.48","Q4 2014"
"1458","03","B1 & Below",">30 - 100","NA","Q4 2014"
"1459","03","B1 & Below",">100 - 300","NA","Q4 2014"
"1460","03","B1 & Below",">300","NA","Q4 2014"
"1461","03","Level 1","30 & Below","93.75","Q4 2014"
"1462","03","Level 1",">30 - 100","52.00","Q4 2014"
"1463","03","Level 1",">100 - 300","87.59","Q4 2014"
"1464","03","Level 1",">300","45.76","Q4 2014"
"1465","03","Level 2 & 3","30 & Below","120.25","Q4 2014"
"1466","03","Level 2 & 3",">30 - 100","49.90","Q4 2014"
"1467","03","Level 2 & 3",">100 - 300","NA","Q4 2014"
"1468","03","Level 2 & 3",">300","NA","Q4 2014"
"1469","03","Level 4 & Above","30 & Below","NA","Q4 2014"
"1470","03","Level 4 & Above",">30 - 100","NA","Q4 2014"
"1471","03","Level 4 & Above",">100 - 300","NA","Q4 2014"
"1472","03","Level 4 & Above",">300","NA","Q4 2014"
"1473","03","B1 & Below","30 & Below","398.03","Q1 2015"
"1474","03","B1 & Below",">30 - 100","NA","Q1 2015"
"1475","03","B1 & Below",">100 - 300","NA","Q1 2015"
"1476","03","B1 & Below",">300","NA","Q1 2015"
"1477","03","Level 1","30 & Below","267.71","Q1 2015"
"1478","03","Level 1",">30 - 100","171.40","Q1 2015"
"1479","03","Level 1",">100 - 300","111.21","Q1 2015"
"1480","03","Level 1",">300","NA","Q1 2015"
"1481","03","Level 2 & 3","30 & Below","146.88","Q1 2015"
"1482","03","Level 2 & 3",">30 - 100","86.75","Q1 2015"
"1483","03","Level 2 & 3",">100 - 300","NA","Q1 2015"
"1484","03","Level 2 & 3",">300","46.01","Q1 2015"
"1485","03","Level 4 & Above","30 & Below","NA","Q1 2015"
"1486","03","Level 4 & Above",">30 - 100","NA","Q1 2015"
"1487","03","Level 4 & Above",">100 - 300","NA","Q1 2015"
"1488","03","Level 4 & Above",">300","NA","Q1 2015"
"1489","03","B1 & Below","30 & Below","215.45","Q2 2015"
"1490","03","B1 & Below",">30 - 100","106.62","Q2 2015"
"1491","03","B1 & Below",">100 - 300","NA","Q2 2015"
"1492","03","B1 & Below",">300","NA","Q2 2015"
"1493","03","Level 1","30 & Below","256.41","Q2 2015"
"1494","03","Level 1",">30 - 100","177.03","Q2 2015"
"1495","03","Level 1",">100 - 300","NA","Q2 2015"
"1496","03","Level 1",">300","NA","Q2 2015"
"1497","03","Level 2 & 3","30 & Below","141.38","Q2 2015"
"1498","03","Level 2 & 3",">30 - 100","150.68","Q2 2015"
"1499","03","Level 2 & 3",">100 - 300","120.41","Q2 2015"
"1500","03","Level 2 & 3",">300","31.40","Q2 2015"
"1501","03","Level 4 & Above","30 & Below","NA","Q2 2015"
"1502","03","Level 4 & Above",">30 - 100","NA","Q2 2015"
"1503","03","Level 4 & Above",">100 - 300","NA","Q2 2015"
"1504","03","Level 4 & Above",">300","NA","Q2 2015"
"1505","03","B1 & Below","30 & Below","333.56","Q3 2015"
"1506","03","B1 & Below",">30 - 100","310.09","Q3 2015"
"1507","03","B1 & Below",">100 - 300","NA","Q3 2015"
"1508","03","B1 & Below",">300","NA","Q3 2015"
"1509","03","Level 1","30 & Below","78.89","Q3 2015"
"1510","03","Level 1",">30 - 100","159.56","Q3 2015"
"1511","03","Level 1",">100 - 300","55.38","Q3 2015"
"1512","03","Level 1",">300","NA","Q3 2015"
"1513","03","Level 2 & 3","30 & Below","131.33","Q3 2015"
"1514","03","Level 2 & 3",">30 - 100","50.58","Q3 2015"
"1515","03","Level 2 & 3",">100 - 300","NA","Q3 2015"
"1516","03","Level 2 & 3",">300","NA","Q3 2015"
"1517","03","Level 4 & Above","30 & Below","NA","Q3 2015"
"1518","03","Level 4 & Above",">30 - 100","NA","Q3 2015"
"1519","03","Level 4 & Above",">100 - 300","NA","Q3 2015"
"1520","03","Level 4 & Above",">300","NA","Q3 2015"
"1521","03","B1 & Below","30 & Below","NA","Q4 2015"
"1522","03","B1 & Below",">30 - 100","NA","Q4 2015"
"1523","03","B1 & Below",">100 - 300","NA","Q4 2015"
"1524","03","B1 & Below",">300","NA","Q4 2015"
"1525","03","Level 1","30 & Below","228.00","Q4 2015"
"1526","03","Level 1",">30 - 100","71.43","Q4 2015"
"1527","03","Level 1",">100 - 300","NA","Q4 2015"
"1528","03","Level 1",">300","NA","Q4 2015"
"1529","03","Level 2 & 3","30 & Below","131.46","Q4 2015"
"1530","03","Level 2 & 3",">30 - 100","58.06","Q4 2015"
"1531","03","Level 2 & 3",">100 - 300","NA","Q4 2015"
"1532","03","Level 2 & 3",">300","NA","Q4 2015"
"1533","03","Level 4 & Above","30 & Below","NA","Q4 2015"
"1534","03","Level 4 & Above",">30 - 100","NA","Q4 2015"
"1535","03","Level 4 & Above",">100 - 300","NA","Q4 2015"
"1536","03","Level 4 & Above",">300","NA","Q4 2015"
"1537","03","B1 & Below","30 & Below","NA","Q1 2016"
"1538","03","B1 & Below",">30 - 100","NA","Q1 2016"
"1539","03","B1 & Below",">100 - 300","NA","Q1 2016"
"1540","03","B1 & Below",">300","NA","Q1 2016"
"1541","03","Level 1","30 & Below","128.57","Q1 2016"
"1542","03","Level 1",">30 - 100","71.62","Q1 2016"
"1543","03","Level 1",">100 - 300","NA","Q1 2016"
"1544","03","Level 1",">300","NA","Q1 2016"
"1545","03","Level 2 & 3","30 & Below","111.54","Q1 2016"
"1546","03","Level 2 & 3",">30 - 100","NA","Q1 2016"
"1547","03","Level 2 & 3",">100 - 300","NA","Q1 2016"
"1548","03","Level 2 & 3",">300","NA","Q1 2016"
"1549","03","Level 4 & Above","30 & Below","NA","Q1 2016"
"1550","03","Level 4 & Above",">30 - 100","NA","Q1 2016"
"1551","03","Level 4 & Above",">100 - 300","NA","Q1 2016"
"1552","03","Level 4 & Above",">300","NA","Q1 2016"
"1553","03","B1 & Below","30 & Below","48.15","Q2 2016"
"1554","03","B1 & Below",">30 - 100","NA","Q2 2016"
"1555","03","B1 & Below",">100 - 300","NA","Q2 2016"
"1556","03","B1 & Below",">300","NA","Q2 2016"
"1557","03","Level 1","30 & Below","207.71","Q2 2016"
"1558","03","Level 1",">30 - 100","103.27","Q2 2016"
"1559","03","Level 1",">100 - 300","50.42","Q2 2016"
"1560","03","Level 1",">300","NA","Q2 2016"
"1561","03","Level 2 & 3","30 & Below","97.87","Q2 2016"
"1562","03","Level 2 & 3",">30 - 100","101.48","Q2 2016"
"1563","03","Level 2 & 3",">100 - 300","NA","Q2 2016"
"1564","03","Level 2 & 3",">300","NA","Q2 2016"
"1565","03","Level 4 & Above","30 & Below","NA","Q2 2016"
"1566","03","Level 4 & Above",">30 - 100","NA","Q2 2016"
"1567","03","Level 4 & Above",">100 - 300","NA","Q2 2016"
"1568","03","Level 4 & Above",">300","NA","Q2 2016"
"1569","03","B1 & Below","30 & Below","NA","Q3 2016"
"1570","03","B1 & Below",">30 - 100","NA","Q3 2016"
"1571","03","B1 & Below",">100 - 300","NA","Q3 2016"
"1572","03","B1 & Below",">300","NA","Q3 2016"
"1573","03","Level 1","30 & Below","NA","Q3 2016"
"1574","03","Level 1",">30 - 100","96.85","Q3 2016"
"1575","03","Level 1",">100 - 300","NA","Q3 2016"
"1576","03","Level 1",">300","NA","Q3 2016"
"1577","03","Level 2 & 3","30 & Below","121.59","Q3 2016"
"1578","03","Level 2 & 3",">30 - 100","62.58","Q3 2016"
"1579","03","Level 2 & 3",">100 - 300","NA","Q3 2016"
"1580","03","Level 2 & 3",">300","NA","Q3 2016"
"1581","03","Level 4 & Above","30 & Below","NA","Q3 2016"
"1582","03","Level 4 & Above",">30 - 100","NA","Q3 2016"
"1583","03","Level 4 & Above",">100 - 300","NA","Q3 2016"
"1584","03","Level 4 & Above",">300","NA","Q3 2016"
"1585","03","B1 & Below","30 & Below","NA","Q4 2016"
"1586","03","B1 & Below",">30 - 100","NA","Q4 2016"
"1587","03","B1 & Below",">100 - 300","NA","Q4 2016"
"1588","03","B1 & Below",">300","NA","Q4 2016"
"1589","03","Level 1","30 & Below","73.33","Q4 2016"
"1590","03","Level 1",">30 - 100","90.63","Q4 2016"
"1591","03","Level 1",">100 - 300","NA","Q4 2016"
"1592","03","Level 1",">300","NA","Q4 2016"
"1593","03","Level 2 & 3","30 & Below","72.71","Q4 2016"
"1594","03","Level 2 & 3",">30 - 100","50.81","Q4 2016"
"1595","03","Level 2 & 3",">100 - 300","NA","Q4 2016"
"1596","03","Level 2 & 3",">300","NA","Q4 2016"
"1597","03","Level 4 & Above","30 & Below","NA","Q4 2016"
"1598","03","Level 4 & Above",">30 - 100","NA","Q4 2016"
"1599","03","Level 4 & Above",">100 - 300","NA","Q4 2016"
"1600","03","Level 4 & Above",">300","NA","Q4 2016"
"1601","03","B1 & Below","30 & Below","NA","Q1 2017"
"1602","03","B1 & Below",">30 - 100","NA","Q1 2017"
"1603","03","B1 & Below",">100 - 300","NA","Q1 2017"
"1604","03","B1 & Below",">300","NA","Q1 2017"
"1605","03","Level 1","30 & Below","53.13","Q1 2017"
"1606","03","Level 1",">30 - 100","52.00","Q1 2017"
"1607","03","Level 1",">100 - 300","NA","Q1 2017"
"1608","03","Level 1",">300","NA","Q1 2017"
"1609","03","Level 2 & 3","30 & Below","100.72","Q1 2017"
"1610","03","Level 2 & 3",">30 - 100","59.46","Q1 2017"
"1611","03","Level 2 & 3",">100 - 300","NA","Q1 2017"
"1612","03","Level 2 & 3",">300","32.29","Q1 2017"
"1613","03","Level 4 & Above","30 & Below","NA","Q1 2017"
"1614","03","Level 4 & Above",">30 - 100","NA","Q1 2017"
"1615","03","Level 4 & Above",">100 - 300","NA","Q1 2017"
"1616","03","Level 4 & Above",">300","NA","Q1 2017"
"1617","03","B1 & Below","30 & Below","188.90","Q2 2017"
"1618","03","B1 & Below",">30 - 100","34.21","Q2 2017"
"1619","03","B1 & Below",">100 - 300","NA","Q2 2017"
"1620","03","B1 & Below",">300","NA","Q2 2017"
"1621","03","Level 1","30 & Below","200.00","Q2 2017"
"1622","03","Level 1",">30 - 100","139.10","Q2 2017"
"1623","03","Level 1",">100 - 300","49.77","Q2 2017"
"1624","03","Level 1",">300","NA","Q2 2017"
"1625","03","Level 2 & 3","30 & Below","154.66","Q2 2017"
"1626","03","Level 2 & 3",">30 - 100","46.69","Q2 2017"
"1627","03","Level 2 & 3",">100 - 300","NA","Q2 2017"
"1628","03","Level 2 & 3",">300","NA","Q2 2017"
"1629","03","Level 4 & Above","30 & Below","NA","Q2 2017"
"1630","03","Level 4 & Above",">30 - 100","NA","Q2 2017"
"1631","03","Level 4 & Above",">100 - 300","NA","Q2 2017"
"1632","03","Level 4 & Above",">300","NA","Q2 2017"
"1633","03","B1 & Below","30 & Below","NA","Q3 2017"
"1634","03","B1 & Below",">30 - 100","NA","Q3 2017"
"1635","03","B1 & Below",">100 - 300","NA","Q3 2017"
"1636","03","B1 & Below",">300","NA","Q3 2017"
"1637","03","Level 1","30 & Below","118.09","Q3 2017"
"1638","03","Level 1",">30 - 100","147.73","Q3 2017"
"1639","03","Level 1",">100 - 300","NA","Q3 2017"
"1640","03","Level 1",">300","NA","Q3 2017"
"1641","03","Level 2 & 3","30 & Below","104.10","Q3 2017"
"1642","03","Level 2 & 3",">30 - 100","47.64","Q3 2017"
"1643","03","Level 2 & 3",">100 - 300","NA","Q3 2017"
"1644","03","Level 2 & 3",">300","NA","Q3 2017"
"1645","03","Level 4 & Above","30 & Below","NA","Q3 2017"
"1646","03","Level 4 & Above",">30 - 100","NA","Q3 2017"
"1647","03","Level 4 & Above",">100 - 300","NA","Q3 2017"
"1648","03","Level 4 & Above",">300","NA","Q3 2017"
"1649","03","B1 & Below","30 & Below","95.24","Q4 2017"
"1650","03","B1 & Below",">30 - 100","NA","Q4 2017"
"1651","03","B1 & Below",">100 - 300","NA","Q4 2017"
"1652","03","B1 & Below",">300","NA","Q4 2017"
"1653","03","Level 1","30 & Below","75.00","Q4 2017"
"1654","03","Level 1",">30 - 100","57.06","Q4 2017"
"1655","03","Level 1",">100 - 300","NA","Q4 2017"
"1656","03","Level 1",">300","NA","Q4 2017"
"1657","03","Level 2 & 3","30 & Below","95.24","Q4 2017"
"1658","03","Level 2 & 3",">30 - 100","58.46","Q4 2017"
"1659","03","Level 2 & 3",">100 - 300","NA","Q4 2017"
"1660","03","Level 2 & 3",">300","NA","Q4 2017"
"1661","03","Level 4 & Above","30 & Below","NA","Q4 2017"
"1662","03","Level 4 & Above",">30 - 100","NA","Q4 2017"
"1663","03","Level 4 & Above",">100 - 300","NA","Q4 2017"
"1664","03","Level 4 & Above",">300","NA","Q4 2017"
"1665","03","B1 & Below","30 & Below","NA","Q1 2018"
"1666","03","B1 & Below",">30 - 100","NA","Q1 2018"
"1667","03","B1 & Below",">100 - 300","NA","Q1 2018"
"1668","03","B1 & Below",">300","NA","Q1 2018"
"1669","03","Level 1","30 & Below","97.74","Q1 2018"
"1670","03","Level 1",">30 - 100","NA","Q1 2018"
"1671","03","Level 1",">100 - 300","NA","Q1 2018"
"1672","03","Level 1",">300","NA","Q1 2018"
"1673","03","Level 2 & 3","30 & Below","101.30","Q1 2018"
"1674","03","Level 2 & 3",">30 - 100","NA","Q1 2018"
"1675","03","Level 2 & 3",">100 - 300","NA","Q1 2018"
"1676","03","Level 2 & 3",">300","NA","Q1 2018"
"1677","03","Level 4 & Above","30 & Below","NA","Q1 2018"
"1678","03","Level 4 & Above",">30 - 100","NA","Q1 2018"
"1679","03","Level 4 & Above",">100 - 300","NA","Q1 2018"
"1680","03","Level 4 & Above",">300","NA","Q1 2018"
"1681","03","B1 & Below","30 & Below","137.39","Q2 2018"
"1682","03","B1 & Below",">30 - 100","31.58","Q2 2018"
"1683","03","B1 & Below",">100 - 300","NA","Q2 2018"
"1684","03","B1 & Below",">300","NA","Q2 2018"
"1685","03","Level 1","30 & Below","150.00","Q2 2018"
"1686","03","Level 1",">30 - 100","87.46","Q2 2018"
"1687","03","Level 1",">100 - 300","69.01","Q2 2018"
"1688","03","Level 1",">300","NA","Q2 2018"
"1689","03","Level 2 & 3","30 & Below","71.86","Q2 2018"
"1690","03","Level 2 & 3",">30 - 100","50.95","Q2 2018"
"1691","03","Level 2 & 3",">100 - 300","NA","Q2 2018"
"1692","03","Level 2 & 3",">300","NA","Q2 2018"
"1693","03","Level 4 & Above","30 & Below","NA","Q2 2018"
"1694","03","Level 4 & Above",">30 - 100","NA","Q2 2018"
"1695","03","Level 4 & Above",">100 - 300","NA","Q2 2018"
"1696","03","Level 4 & Above",">300","NA","Q2 2018"
"1697","03","B1 & Below","30 & Below","NA","Q3 2018"
"1698","03","B1 & Below",">30 - 100","64.59","Q3 2018"
"1699","03","B1 & Below",">100 - 300","NA","Q3 2018"
"1700","03","B1 & Below",">300","NA","Q3 2018"
"1701","03","Level 1","30 & Below","89.94","Q3 2018"
"1702","03","Level 1",">30 - 100","NA","Q3 2018"
"1703","03","Level 1",">100 - 300","NA","Q3 2018"
"1704","03","Level 1",">300","NA","Q3 2018"
"1705","03","Level 2 & 3","30 & Below","75.30","Q3 2018"
"1706","03","Level 2 & 3",">30 - 100","64.23","Q3 2018"
"1707","03","Level 2 & 3",">100 - 300","NA","Q3 2018"
"1708","03","Level 2 & 3",">300","NA","Q3 2018"
"1709","03","Level 4 & Above","30 & Below","NA","Q3 2018"
"1710","03","Level 4 & Above",">30 - 100","NA","Q3 2018"
"1711","03","Level 4 & Above",">100 - 300","NA","Q3 2018"
"1712","03","Level 4 & Above",">300","NA","Q3 2018"
"1713","03","B1 & Below","30 & Below","128.03","Q4 2018"
"1714","03","B1 & Below",">30 - 100","159.21","Q4 2018"
"1715","03","B1 & Below",">100 - 300","NA","Q4 2018"
"1716","03","B1 & Below",">300","NA","Q4 2018"
"1717","03","Level 1","30 & Below","84.38","Q4 2018"
"1718","03","Level 1",">30 - 100","135.83","Q4 2018"
"1719","03","Level 1",">100 - 300","134.68","Q4 2018"
"1720","03","Level 1",">300","NA","Q4 2018"
"1721","03","Level 2 & 3","30 & Below","118.34","Q4 2018"
"1722","03","Level 2 & 3",">30 - 100","61.66","Q4 2018"
"1723","03","Level 2 & 3",">100 - 300","NA","Q4 2018"
"1724","03","Level 2 & 3",">300","NA","Q4 2018"
"1725","03","Level 4 & Above","30 & Below","NA","Q4 2018"
"1726","03","Level 4 & Above",">30 - 100","NA","Q4 2018"
"1727","03","Level 4 & Above",">100 - 300","NA","Q4 2018"
"1728","03","Level 4 & Above",">300","NA","Q4 2018"
"1729","03","B1 & Below","30 & Below","494.93","Q1 2019"
"1730","03","B1 & Below",">30 - 100","372.57","Q1 2019"
"1731","03","B1 & Below",">100 - 300","NA","Q1 2019"
"1732","03","B1 & Below",">300","NA","Q1 2019"
"1733","03","Level 1","30 & Below","166.67","Q1 2019"
"1734","03","Level 1",">30 - 100","148.53","Q1 2019"
"1735","03","Level 1",">100 - 300","149.12","Q1 2019"
"1736","03","Level 1",">300","NA","Q1 2019"
"1737","03","Level 2 & 3","30 & Below","77.47","Q1 2019"
"1738","03","Level 2 & 3",">30 - 100","64.55","Q1 2019"
"1739","03","Level 2 & 3",">100 - 300","190.90","Q1 2019"
"1740","03","Level 2 & 3",">300","NA","Q1 2019"
"1741","03","Level 4 & Above","30 & Below","NA","Q1 2019"
"1742","03","Level 4 & Above",">30 - 100","NA","Q1 2019"
"1743","03","Level 4 & Above",">100 - 300","NA","Q1 2019"
"1744","03","Level 4 & Above",">300","NA","Q1 2019"
"1745","03","B1 & Below","30 & Below","344.80","Q2 2019"
"1746","03","B1 & Below",">30 - 100","386.32","Q2 2019"
"1747","03","B1 & Below",">100 - 300","152.24","Q2 2019"
"1748","03","B1 & Below",">300","NA","Q2 2019"
"1749","03","Level 1","30 & Below","140.63","Q2 2019"
"1750","03","Level 1",">30 - 100","218.30","Q2 2019"
"1751","03","Level 1",">100 - 300","228.95","Q2 2019"
"1752","03","Level 1",">300","97.19","Q2 2019"
"1753","03","Level 2 & 3","30 & Below","74.69","Q2 2019"
"1754","03","Level 2 & 3",">30 - 100","103.83","Q2 2019"
"1755","03","Level 2 & 3",">100 - 300","171.43","Q2 2019"
"1756","03","Level 2 & 3",">300","NA","Q2 2019"
"1757","03","Level 4 & Above","30 & Below","NA","Q2 2019"
"1758","03","Level 4 & Above",">30 - 100","NA","Q2 2019"
"1759","03","Level 4 & Above",">100 - 300","NA","Q2 2019"
"1760","03","Level 4 & Above",">300","NA","Q2 2019"
"1761","03","B1 & Below","30 & Below","50.00","Q3 2019"
"1762","03","B1 & Below",">30 - 100","111.28","Q3 2019"
"1763","03","B1 & Below",">100 - 300","79.90","Q3 2019"
"1764","03","B1 & Below",">300","NA","Q3 2019"
"1765","03","Level 1","30 & Below","135.79","Q3 2019"
"1766","03","Level 1",">30 - 100","121.95","Q3 2019"
"1767","03","Level 1",">100 - 300","NA","Q3 2019"
"1768","03","Level 1",">300","NA","Q3 2019"
"1769","03","Level 2 & 3","30 & Below","75.70","Q3 2019"
"1770","03","Level 2 & 3",">30 - 100","80.68","Q3 2019"
"1771","03","Level 2 & 3",">100 - 300","41.88","Q3 2019"
"1772","03","Level 2 & 3",">300","NA","Q3 2019"
"1773","03","Level 4 & Above","30 & Below","NA","Q3 2019"
"1774","03","Level 4 & Above",">30 - 100","NA","Q3 2019"
"1775","03","Level 4 & Above",">100 - 300","NA","Q3 2019"
"1776","03","Level 4 & Above",">300","NA","Q3 2019"
"1777","03","B1 & Below","30 & Below","NA","Q4 2019"
"1778","03","B1 & Below",">30 - 100","NA","Q4 2019"
"1779","03","B1 & Below",">100 - 300","63.38","Q4 2019"
"1780","03","B1 & Below",">300","NA","Q4 2019"
"1781","03","Level 1","30 & Below","67.33","Q4 2019"
"1782","03","Level 1",">30 - 100","137.70","Q4 2019"
"1783","03","Level 1",">100 - 300","NA","Q4 2019"
"1784","03","Level 1",">300","NA","Q4 2019"
"1785","03","Level 2 & 3","30 & Below","75.82","Q4 2019"
"1786","03","Level 2 & 3",">30 - 100","71.43","Q4 2019"
"1787","03","Level 2 & 3",">100 - 300","166.54","Q4 2019"
"1788","03","Level 2 & 3",">300","NA","Q4 2019"
"1789","03","Level 4 & Above","30 & Below","NA","Q4 2019"
"1790","03","Level 4 & Above",">30 - 100","NA","Q4 2019"
"1791","03","Level 4 & Above",">100 - 300","NA","Q4 2019"
"1792","03","Level 4 & Above",">300","NA","Q4 2019"
"1793","03","B1 & Below","30 & Below","NA","Q1 2020"
"1794","03","B1 & Below",">30 - 100","NA","Q1 2020"
"1795","03","B1 & Below",">100 - 300","NA","Q1 2020"
"1796","03","B1 & Below",">300","NA","Q1 2020"
"1797","03","Level 1","30 & Below","91.07","Q1 2020"
"1798","03","Level 1",">30 - 100","165.93","Q1 2020"
"1799","03","Level 1",">100 - 300","62.45","Q1 2020"
"1800","03","Level 1",">300","NA","Q1 2020"
"1801","03","Level 2 & 3","30 & Below","80.56","Q1 2020"
"1802","03","Level 2 & 3",">30 - 100","58.06","Q1 2020"
"1803","03","Level 2 & 3",">100 - 300","197.83","Q1 2020"
"1804","03","Level 2 & 3",">300","NA","Q1 2020"
"1805","03","Level 4 & Above","30 & Below","NA","Q1 2020"
"1806","03","Level 4 & Above",">30 - 100","NA","Q1 2020"
"1807","03","Level 4 & Above",">100 - 300","NA","Q1 2020"
"1808","03","Level 4 & Above",">300","NA","Q1 2020"
"1809","03","B1 & Below","30 & Below","NA","Q2 2020"
"1810","03","B1 & Below",">30 - 100","NA","Q2 2020"
"1811","03","B1 & Below",">100 - 300","NA","Q2 2020"
"1812","03","B1 & Below",">300","NA","Q2 2020"
"1813","03","Level 1","30 & Below","133.33","Q2 2020"
"1814","03","Level 1",">30 - 100","123.33","Q2 2020"
"1815","03","Level 1",">100 - 300","103.71","Q2 2020"
"1816","03","Level 1",">300","NA","Q2 2020"
"1817","03","Level 2 & 3","30 & Below","71.43","Q2 2020"
"1818","03","Level 2 & 3",">30 - 100","98.36","Q2 2020"
"1819","03","Level 2 & 3",">100 - 300","NA","Q2 2020"
"1820","03","Level 2 & 3",">300","NA","Q2 2020"
"1821","03","Level 4 & Above","30 & Below","NA","Q2 2020"
"1822","03","Level 4 & Above",">30 - 100","NA","Q2 2020"
"1823","03","Level 4 & Above",">100 - 300","NA","Q2 2020"
"1824","03","Level 4 & Above",">300","NA","Q2 2020"
"1825","03","B1 & Below","30 & Below","NA","Q3 2020"
"1826","03","B1 & Below",">30 - 100","NA","Q3 2020"
"1827","03","B1 & Below",">100 - 300","NA","Q3 2020"
